Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99964E-1	-2.79499E-7	-1.74687E-3	1.73115E+2	7.10838E+0	9.62561E-1
-7.99982E-1	-1.59372E-7	-9.96075E-4	1.96048E+2	5.79653E+1	4.97262E-1
-5.99963E-1	-9.77018E-8	-6.10636E-4	4.29112E+2	1.61781E+1	5.00412E-1
-3.99953E-1	-4.79872E-8	-2.99920E-4	1.80642E+3	2.10808E+2	6.89736E-1
-1.99978E-1	1.07749E-8	6.73431E-5	4.96787E+3	1.37356E+3	2.12959E-1
5.55038E-5	2.58446E-8	1.61529E-4	1.06853E+7	-4.69645E+1	3.04937E-1
2.00045E-1	4.90551E-8	3.06594E-4	1.12840E+3	-1.70301E+2	2.20295E-1
3.99985E-1	8.58886E-8	5.36804E-4	1.33677E+3	-2.81564E+2	9.13622E-1
5.99961E-1	1.26574E-7	7.91088E-4	4.81979E+2	-4.64187E+1	7.28159E-1
7.99975E-1	2.16034E-7	1.35021E-3	1.22523E+2	2.87405E+1	4.21258E-1
9.99977E-1	3.45736E-7	2.16085E-3	1.17823E+2	2.30823E+1	8.10389E-1
1.19999E+0	5.15885E-7	3.22428E-3	5.39722E+1	-4.04139E+0	6.64708E-1
1.39999E+0	7.34217E-7	4.58886E-3	2.95273E+1	2.32676E+1	6.03814E-1
1.59999E+0	1.01201E-6	6.32506E-3	2.24531E+1	-9.02730E+0	7.23284E-1
1.79998E+0	1.34041E-6	8.37756E-3	1.71890E+1	9.78312E+0	8.25059E-1
1.99997E+0	1.83833E-6	1.14896E-2	1.51424E+1	1.16605E+1	1.10757E+0
2.19998E+0	2.64870E-6	1.65544E-2	5.49792E+0	1.34190E+1	6.37353E-1
2.39993E+0	3.66402E-6	2.29001E-2	4.66621E+0	6.20250E+0	8.16303E-1
2.59993E+0	5.25425E-6	3.28391E-2	4.07722E+0	4.53022E+0	1.10807E+0
2.79989E+0	7.78122E-6	4.86326E-2	4.08046E+0	-9.09159E-1	1.76859E+0
2.99981E+0	1.27124E-5	7.94525E-2	4.13256E+0	2.18381E+0	3.13524E+0
3.19988E+0	2.07681E-5	1.29801E-1	3.15123E+0	1.58356E+0	4.16620E+0
3.39979E+0	3.36504E-5	2.10315E-1	2.94740E+0	1.20797E+0	6.70828E+0
3.59981E+0	5.36569E-5	3.35356E-1	2.97341E+0	1.62127E+0	1.14259E+1
3.79978E+0	8.33539E-5	5.20962E-1	2.64802E+0	1.41097E+0	1.66853E+1
3.99977E+0	1.23360E-4	7.71000E-1	2.57561E+0	1.28434E+0	2.52825E+1
4.19976E+0	1.80601E-4	1.12876E+0	2.36515E+0	1.19106E+0	3.56889E+1
4.39972E+0	2.56870E-4	1.60544E+0	2.15256E+0	1.09626E+0	4.83976E+1
4.59970E+0	3.46363E-4	2.16477E+0	2.07808E+0	1.02434E+0	6.58649E+1
4.80001E+0	4.64174E-4	2.90109E+0	1.95270E+0	1.02356E+0	8.65545E+1
5.00002E+0	6.12083E-4	3.82552E+0	1.83506E+0	1.01101E+0	1.11728E+2
5.20001E+0	7.98958E-4	4.99349E+0	1.70767E+0	9.33859E-1	1.41144E+2
5.40001E+0	1.01439E-3	6.33994E+0	1.62025E+0	9.14392E-1	1.76568E+2
5.60004E+0	1.26724E-3	7.92025E+0	1.52501E+0	8.98773E-1	2.15304E+2
5.80008E+0	1.54895E-3	9.68094E+0	1.42810E+0	8.73070E-1	2.55247E+2
6.00005E+0	1.87726E-3	1.17329E+1	1.35216E+0	8.67470E-1	3.02996E+2
6.20005E+0	2.25030E-3	1.40644E+1	1.25754E+0	8.21150E-1	3.49049E+2
6.40008E+0	2.65190E-3	1.65744E+1	1.18849E+0	8.09465E-1	4.01299E+2
6.60005E+0	3.12103E-3	1.95064E+1	1.09969E+0	7.64770E-1	4.50655E+2
6.80004E+0	3.65459E-3	2.28412E+1	1.01969E+0	7.34250E-1	5.04137E+2
6.99998E+0	4.24981E-3	2.65613E+1	9.42424E-1	7.03065E-1	5.57754E+2
7.19996E+0	4.83154E-3	3.01971E+1	8.96693E-1	6.84988E-1	6.20568E+2
7.39999E+0	5.43926E-3	3.39954E+1	8.47988E-1	6.61748E-1	6.79033E+2
7.59994E+0	6.08278E-3	3.80174E+1	8.08235E-1	6.52757E-1	7.43327E+2
7.79992E+0	6.77128E-3	4.23205E+1	7.71382E-1	6.40057E-1	8.10514E+2
7.99988E+0	7.50957E-3	4.69348E+1	7.40808E-1	6.28533E-1	8.85390E+2
8.19979E+0	8.30550E-3	5.19094E+1	7.04391E-1	6.14480E-1	9.54361E+2
8.39987E+0	9.15699E-3	5.72312E+1	6.71834E-1	6.03535E-1	1.02806E+3
8.59986E+0	1.00751E-2	6.29694E+1	6.44459E-1	5.93296E-1	1.11088E+3
8.79984E+0	1.10703E-2	6.91894E+1	6.14544E-1	5.79886E-1	1.19101E+3
8.99985E+0	1.21149E-2	7.57181E+1	5.84968E-1	5.63416E-1	1.26887E+3
9.19978E+0	1.32301E-2	8.26881E+1	5.60857E-1	5.53041E-1	1.35807E+3
9.39986E+0	1.42178E-2	8.88612E+1	5.46041E-1	5.50587E-1	1.45181E+3
9.60015E+0	1.55038E-2	9.68988E+1	5.21537E-1	5.39552E-1	1.54430E+3
9.80015E+0	1.68773E-2	1.05483E+2	4.94278E-1	5.22845E-1	1.62644E+3
1.00002E+1	1.83388E-2	1.14617E+2	4.71603E-1	5.08733E-1	1.72062E+3
1.02001E+1	1.98744E-2	1.24215E+2	4.47293E-1	4.93107E-1	1.80393E+3
