Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99972E-1	-3.01005E-6	-1.88128E-2	-7.56046E+0	-6.57397E+0	-4.52731E-1
-7.99995E-1	-2.06737E-6	-1.29211E-2	1.33906E+0	1.52992E+1	4.40593E-2
-5.99963E-1	-1.26636E-6	-7.91475E-3	1.64741E+1	3.76619E+0	2.49007E-1
-3.99956E-1	-6.58692E-7	-4.11683E-3	-1.53236E+1	3.65911E+1	-8.03127E-2
-2.00008E-1	-2.42392E-7	-1.51495E-3	-4.49747E+2	1.56142E+1	-4.33775E-1
4.02927E-5	5.88548E-10	3.67843E-6	-7.62194E+8	-5.52312E+2	-3.59587E-1
2.00028E-1	2.46311E-7	1.53944E-3	-2.78699E+2	-8.68949E+1	-2.73175E-1
3.99977E-1	6.85872E-7	4.28670E-3	-6.56402E+1	2.03147E+1	-3.58243E-1
5.99972E-1	1.30790E-6	8.17438E-3	8.62599E+0	8.60361E+0	1.34662E-1
7.99985E-1	2.05050E-6	1.28156E-2	1.11423E+1	5.89126E-1	3.63620E-1
9.99992E-1	3.15223E-6	1.97014E-2	-2.62448E+0	-4.79245E-1	-1.64584E-1
1.19999E+0	3.70769E-6	2.31731E-2	1.49714E+0	5.22889E+0	1.32518E-1
1.40000E+0	5.40549E-6	3.37843E-2	3.69041E-1	3.46113E+0	5.55608E-2
1.60000E+0	7.24595E-6	4.52872E-2	1.08929E+0	6.34389E-2	2.51241E-1
1.79998E+0	9.48985E-6	5.93116E-2	9.83063E-2	8.10385E-1	3.34071E-2
1.99997E+0	1.24221E-5	7.76381E-2	-1.18688E+0	1.32643E+0	-5.86616E-1
2.20002E+0	1.68945E-5	1.05591E-1	2.17243E-1	1.55616E-1	1.60638E-1
2.39995E+0	2.12583E-5	1.32864E-1	1.08632E-1	3.13608E-1	1.10260E-1
2.59995E+0	2.66185E-5	1.66366E-1	3.72235E-1	5.40749E-1	5.12502E-1
2.79989E+0	3.67211E-5	2.29507E-1	2.76405E-1	2.18588E-1	5.65371E-1
2.99985E+0	5.04743E-5	3.15464E-1	8.39728E-1	7.68759E-1	2.52952E+0
3.19988E+0	7.20616E-5	4.50385E-1	1.16419E+0	4.00302E-1	5.34064E+0
3.39982E+0	1.06398E-4	6.64987E-1	1.43920E+0	6.15080E-1	1.03571E+1
3.59985E+0	1.67310E-4	1.04569E+0	1.40622E+0	6.77899E-1	1.68496E+1
3.79986E+0	2.40888E-4	1.50555E+0	1.46970E+0	6.25860E-1	2.67634E+1
3.99980E+0	3.71887E-4	2.32429E+0	1.40464E+0	6.66359E-1	4.15667E+1
4.19978E+0	4.94241E-4	3.08901E+0	1.46520E+0	6.57797E-1	6.05050E+1
4.39976E+0	6.64052E-4	4.15033E+0	1.46748E+0	7.00396E-1	8.52969E+1
4.59976E+0	8.46053E-4	5.28783E+0	1.50944E+0	7.33356E-1	1.16864E+2
4.80006E+0	1.10330E-3	6.89562E+0	1.46590E+0	7.49108E-1	1.54446E+2
5.00005E+0	1.44823E-3	9.05144E+0	1.35143E+0	7.13178E-1	1.94686E+2
5.20000E+0	1.80832E-3	1.13020E+1	1.29819E+0	7.23267E-1	2.42854E+2
5.40001E+0	2.21369E-3	1.38356E+1	1.24280E+0	7.16780E-1	2.95559E+2
5.59997E+0	2.65162E-3	1.65726E+1	1.19719E+0	7.09833E-1	3.53663E+2
5.80001E+0	3.13793E-3	1.96121E+1	1.14483E+0	7.05660E-1	4.14519E+2
5.99995E+0	3.65109E-3	2.28193E+1	1.09737E+0	6.99446E-1	4.78248E+2
6.19995E+0	4.22440E-3	2.64025E+1	1.04406E+0	6.91391E-1	5.44012E+2
6.39998E+0	4.82469E-3	3.01543E+1	9.92710E-1	6.75662E-1	6.09818E+2
6.59992E+0	5.48223E-3	3.42639E+1	9.43870E-1	6.65531E-1	6.79420E+2
6.79994E+0	6.19543E-3	3.87214E+1	8.94306E-1	6.46808E-1	7.49536E+2
6.99995E+0	6.95527E-3	4.34704E+1	8.48779E-1	6.35434E-1	8.22117E+2
7.19992E+0	7.75993E-3	4.84996E+1	8.06110E-1	6.22921E-1	8.96004E+2
7.39991E+0	8.60347E-3	5.37717E+1	7.68165E-1	6.09562E-1	9.72938E+2
7.59986E+0	9.50443E-3	5.94027E+1	7.30982E-1	5.97624E-1	1.05043E+3
7.79988E+0	1.04761E-2	6.54756E+1	6.97359E-1	5.86427E-1	1.13364E+3
7.99988E+0	1.14936E-2	7.18350E+1	6.61851E-1	5.71294E-1	1.21068E+3
8.19985E+0	1.25605E-2	7.85031E+1	6.30268E-1	5.57500E-1	1.29142E+3
8.39986E+0	1.36805E-2	8.55031E+1	6.01001E-1	5.45363E-1	1.37398E+3
8.59986E+0	1.48467E-2	9.27919E+1	5.74218E-1	5.35749E-1	1.45857E+3
8.79987E+0	1.60676E-2	1.00423E+2	5.48534E-1	5.23311E-1	1.54298E+3
8.99986E+0	1.73524E-2	1.08453E+2	5.24181E-1	5.13896E-1	1.62857E+3
9.19978E+0	1.86789E-2	1.16743E+2	5.00866E-1	5.03071E-1	1.71230E+3
9.38980E+0	2.00008E-2	1.25005E+2	4.78132E-1	4.88952E-1	1.78641E+3
