Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99958E-1	-4.83647E-5	-3.02279E-1	-2.94321E-1	1.87331E-1	-2.83179E-1
-7.99984E-1	-4.84506E-5	-3.02816E-1	-6.66075E-1	2.49797E-1	-5.13610E-1
-5.99963E-1	-3.33021E-5	-2.08138E-1	-1.28939E-1	-3.13129E-2	-5.12522E-2
-3.99958E-1	-2.03237E-5	-1.27023E-1	-6.14252E+0	6.33744E-1	-9.93331E-1
-2.00009E-1	-9.32179E-6	-5.82612E-2	-2.17480E+1	-1.03317E+0	-8.06673E-1
4.44412E-5	4.60756E-10	2.87973E-6	-2.36323E+9	-1.28007E+4	-9.62705E-1
2.00033E-1	9.14455E-6	5.71534E-2	-6.81968E-3	-1.25594E+0	-2.48175E-4
3.99975E-1	1.99594E-5	1.24746E-1	-2.95437E+0	8.08198E-2	-4.69219E-1
5.99973E-1	3.26288E-5	2.03930E-1	-8.68855E-1	-1.47252E-1	-3.38384E-1
7.99980E-1	4.78789E-5	2.99243E-1	-1.10548E+0	-1.71772E-1	-8.42372E-1
9.99982E-1	5.76267E-5	3.60167E-1	-5.44211E-1	-1.78623E-1	-6.23898E-1
1.19999E+0	7.11807E-5	4.44879E-1	-5.15069E-1	-3.36577E-1	-8.75257E-1
1.39999E+0	1.34095E-4	8.38094E-1	-4.84718E-2	-1.41291E-1	-1.81032E-1
1.59999E+0	1.79365E-4	1.12103E+0	-1.70167E-1	5.03176E-2	-9.71539E-1
1.80000E+0	5.45023E-4	3.40639E+0	-5.47816E-2	-2.24194E-2	-1.06918E+0
1.99996E+0	6.62746E-4	4.14216E+0	-1.91959E-2	-1.96204E-2	-5.06181E-1
2.20001E+0	7.61717E-4	4.76073E+0	-1.62694E-2	-1.60284E-2	-5.42400E-1
2.39995E+0	9.67601E-4	6.04751E+0	-1.47263E-2	1.47466E-2	-6.80333E-1
2.59996E+0	8.93935E-4	5.58709E+0	-3.19925E-3	8.95104E-3	-1.47928E-1
2.79994E+0	8.37098E-4	5.23186E+0	-1.00424E-2	-2.28846E-2	-4.68266E-1
2.99995E+0	8.60175E-4	5.37609E+0	3.39625E-3	-1.03555E-2	1.74353E-1
3.19993E+0	6.80600E-4	4.25375E+0	4.93035E-2	4.83005E-3	2.13619E+0
3.39992E+0	3.94178E-4	2.46361E+0	1.79670E-1	2.64823E-2	4.79034E+0
3.59986E+0	3.01839E-4	1.88649E+0	4.16689E-1	9.62220E-2	9.00748E+0
3.79983E+0	3.41366E-4	2.13354E+0	5.69484E-1	1.88940E-1	1.46959E+1
3.99979E+0	4.16726E-4	2.60454E+0	6.89180E-1	2.88726E-1	2.28534E+1
4.19980E+0	4.79885E-4	2.99928E+0	8.40757E-1	3.51370E-1	3.37106E+1
4.39971E+0	5.75916E-4	3.59947E+0	9.49613E-1	3.89046E-1	4.78696E+1
4.59970E+0	7.34498E-4	4.59061E+0	9.54436E-1	4.55150E-1	6.41500E+1
4.80001E+0	9.35905E-4	5.84941E+0	9.53444E-1	4.61414E-1	8.52117E+1
5.00003E+0	1.18284E-3	7.39275E+0	9.22526E-1	4.73384E-1	1.08544E+2
5.20003E+0	1.48929E-3	9.30806E+0	8.78931E-1	4.68572E-1	1.35416E+2
5.40004E+0	1.80745E-3	1.12966E+1	8.69201E-1	4.84390E-1	1.68777E+2
5.59999E+0	2.13322E-3	1.33326E+1	8.52356E-1	4.92828E-1	2.02569E+2
5.80001E+0	2.54833E-3	1.59271E+1	8.22121E-1	4.92960E-1	2.41741E+2
5.99997E+0	3.04517E-3	1.90323E+1	7.70707E-1	4.82600E-1	2.80143E+2
6.19996E+0	3.65719E-3	2.28574E+1	7.05813E-1	4.58310E-1	3.18388E+2
6.39999E+0	4.41856E-3	2.76160E+1	6.34486E-1	4.25776E-1	3.56954E+2
6.60001E+0	5.47135E-3	3.41959E+1	5.81616E-1	3.99954E-1	4.17835E+2
6.79997E+0	5.12575E-3	3.20359E+1	6.80699E-1	4.84220E-1	4.72008E+2
6.99995E+0	5.50731E-3	3.44207E+1	6.84314E-1	5.00816E-1	5.24832E+2
7.19990E+0	6.30110E-3	3.93819E+1	6.36639E-1	4.81647E-1	5.74601E+2
7.39990E+0	6.87258E-3	4.29536E+1	6.24754E-1	4.85937E-1	6.32099E+2
7.59993E+0	7.43413E-3	4.64633E+1	6.07037E-1	4.91030E-1	6.82316E+2
7.79991E+0	8.38028E-3	5.23768E+1	5.69055E-1	4.68513E-1	7.40001E+2
7.99995E+0	9.17573E-3	5.73483E+1	5.46292E-1	4.65106E-1	7.97780E+2
8.19993E+0	9.90841E-3	6.19276E+1	5.35197E-1	4.67838E-1	8.65083E+2
8.40002E+0	1.05735E-2	6.60844E+1	5.27333E-1	4.70670E-1	9.31782E+2
8.59995E+0	1.14355E-2	7.14719E+1	5.08780E-1	4.65994E-1	9.95430E+2
8.79991E+0	1.21663E-2	7.60394E+1	5.09182E-1	4.78932E-1	1.08453E+3
8.99992E+0	1.28430E-2	8.02687E+1	5.00821E-1	4.82063E-1	1.15164E+3
9.19988E+0	1.38785E-2	8.67406E+1	4.83473E-1	4.73903E-1	1.22808E+3
9.39986E+0	1.48716E-2	9.29475E+1	4.66648E-1	4.70609E-1	1.29777E+3
9.60015E+0	1.58582E-2	9.91137E+1	4.52423E-1	4.67522E-1	1.37027E+3
9.80007E+0	1.70076E-2	1.06297E+2	4.35844E-1	4.59732E-1	1.44522E+3
1.00001E+1	1.80746E-2	1.12966E+2	4.22961E-1	4.56210E-1	1.52091E+3
1.02000E+1	1.90969E-2	1.19356E+2	4.11292E-1	4.51507E-1	1.59384E+3
1.03337E+1	2.00004E-2	1.25003E+2	3.96731E-1	4.42369E-1	1.63125E+3
