	Voltage(V)	Current(A)	Current(A) stdev	J(mA/cm2)	J(mA/cm2) stdev	PE(lm/W)	PE(lm/W) stdev	EQE(%)	EQE(%) stdev	L(cd/m2)	L(cd/m2) stdev	CE(cd/A)	CE(cd/A) stdev
0	-0.9999627647058823	-1.2956885294117648e-05	1.539417554339919e-05	-0.08098049647058823	0.09621355069491279	2.3687455294117647	4.670965489096297	-0.47494870588235294	3.0836209707063884	0.1686130764705882	0.37557790304895	-0.7539667241735252	1.4867558991308132
1	-0.7999823529411765	-8.47310811764706e-06	1.0989725590797774e-05	-0.05295692117647059	0.06868573295345813	1.240735117647059	10.006487483878892	-0.09464796470588244	3.9188930553995727	0.07368866470588234	0.41192923116442753	-0.3159359546262781	2.5480527663012027
2	-0.5999599411764706	-5.25543405882353e-06	7.25161586189645e-06	-0.032846441764705886	0.045322501062461794	15.152288352941174	34.9410973252248	3.2549169411764707	6.782774915067088	0.15086108823529415	0.4778429414483504	-2.893665515520633	6.672775274433418
3	-0.39994958823529414	-2.731415705882353e-06	4.286581182847437e-06	-0.017071350000000002	0.02679113125805935	21.547108982352942	106.6751220633899	0.5016834411764702	32.77293058335782	-0.0526400517647059	0.3945956993081156	-2.7431414625994752	13.580599211129597
4	-0.20000058823529412	-1.0122156823529412e-06	1.9402425285131006e-06	-0.006326349294117647	0.012126520860116697	-151.53597000000002	986.3975976596723	-22.814374470588234	123.19140166270444	-0.025319858823529412	0.43844326738697037	9.646940546493537	62.79629878935324
5	5.083224117647059e-05	2.4529561176470585e-09	6.312401528710279e-09	1.5330978705882353e-05	3.945251395412266e-05	-790630464.7058823	2004442763.6086082	-31691.406705882353	108661.37507849463	-0.1081990294117647	0.5459542563407689	-11897.184054881538	37915.386503438844
6	0.20004070588235293	8.802469529411763e-07	1.8579232177620034e-06	0.005501544705882354	0.011612026026130888	-37.48341764705883	437.3275142830845	7.57210252941177	132.32021705435034	-0.0748282823529412	0.45433135555623255	-2.38670910428487	27.84710415678536
7	0.3999821176470589	2.0969572411764706e-06	3.8896425033072855e-06	0.013105970941176472	0.024310208666841183	-9.281474117647056	159.5068471831191	0.6930805882352958	46.40086557424795	-0.05038983529411766	0.6505689979488353	-1.1817844785014988	20.307800024716986
8	0.5999766470588234	3.704917764705883e-06	6.2219788059173375e-06	0.0231557405882353	0.038887367346604	-6.555928352941175	25.65414651225982	6.0921376470588235	26.946925979304513	-0.058048398235294126	0.4883078225073169	-1.252021858242302	4.899326370771081
9	0.7999886470588236	6.075624294117647e-06	9.02745290398031e-06	0.037972675882352945	0.05642166524633309	-3.503357176470588	15.369803420502103	1.729461941176471	15.073863512895809	-0.15824254647058822	0.3255761646867666	-0.8920980850046183	3.9137925101086317
10	0.9999896470588235	9.187123941176472e-06	1.2672874811049838e-05	0.05741954235294117	0.07920545231777171	-0.157280305882353	3.7419532806148674	0.7653704352941179	4.644804349468144	-0.07799862176470587	0.4137096648969017	-0.05006347582835401	1.1910849360106242
11	1.1999982352941176	1.3268698117647059e-05	1.714765834064136e-05	0.08292934176470587	0.10717277642786917	0.8147693529411765	4.13950467345781	-0.06442022352941175	3.8718358422549195	-0.04305441176470589	0.40936535609609587	0.31121886313003316	1.5811665028024948
12	1.4000017647058822	1.8774275294117648e-05	2.246544911605849e-05	0.11733927294117648	0.14040911799268574	0.3026920082352942	1.814283370392612	-0.3108426764705882	4.23212112597922	0.05050260135294119	0.3398551148008917	0.13488886961711957	0.8085006810752143
13	1.6000041176470587	2.538962470588235e-05	2.8524826089790442e-05	0.15868524117647062	0.17828020485375085	0.12530096747058822	0.977660244302165	-0.21948425294117635	1.9085065752676234	-0.04519693776470589	0.4183921261167635	0.06381556051066675	0.4979188687439059
14	1.7999835294117648	3.3270074117647056e-05	3.4502937060069e-05	0.2079380117647059	0.21564333280217426	-0.12078246470588233	0.7223531654091142	-0.8432619117647059	2.9491841575940168	-0.1150533	0.3914611865668677	-0.06920213664698693	0.4138727364332096
15	1.9999735294117647	4.368860117647059e-05	4.015737750853317e-05	0.2730539705882353	0.2509843926794412	0.0879653	0.4335166407423541	0.13294900882352942	0.8641523645566653	0.017982517647058827	0.369102524037441	0.05599960829885718	0.2759813091755891
16	2.200045294117647	5.457483823529411e-05	4.723296180255507e-05	0.3410928058823529	0.29520619675737814	0.06708730588235295	0.2970515677636498	0.004912900000000014	0.49084061568815857	0.002072911764705886	0.4644489783661595	0.04697886356024711	0.20802183162843665
17	2.400001764705882	6.72525888235294e-05	5.408368513345069e-05	0.4203283705882353	0.338022519575646	-0.003763525882352948	0.14746761898650043	0.09645576294117648	0.5452577518863081	-0.009794023529411765	0.45737350256570725	-0.002876135261132237	0.11265623691192364
18	2.5999770588235296	8.229441764705883e-05	6.224806595395022e-05	0.5143402588235294	0.38905084777005855	0.06395282588235296	0.22398223179917354	0.005070517647058828	0.29603273513260864	0.0812137235294118	0.5071982469439104	0.05292457246639578	0.18535913547547625
19	2.799936470588235	0.00010047446470588236	7.032100350922643e-05	0.6279652	0.4395059602359476	-0.01968912941176471	0.13985656608932792	-0.07287173294117645	0.33450631338214576	-0.02303139411764706	0.4512449153710895	-0.017547400380336694	0.12464502870006136
20	2.9998917647058825	0.00012627967647058823	8.838674868648399e-05	0.7892482352941177	0.5524178600553933	0.007177264705882353	0.09041686613004002	0.04048861529411765	0.29344428763844443	0.13926835294117648	0.5373108395159055	0.006854036003061122	0.08633797673152244
21	3.1999299999999997	0.00015851393529411765	0.00010076412652834891	0.990712294117647	0.6297752480655081	0.06240010000000001	0.0616160529029113	0.05100928235294117	0.24591417360336063	0.5151466	0.5147664761536975	0.06355888294158357	0.06275975919795808
22	3.3998799999999996	0.00019444856470588238	0.00012074526647420103	1.2153030588235294	0.7546584698699196	0.07726506117647058	0.042955449943569084	0.048071650588235294	0.14231241045557533	0.8105424117647059	0.4053816248344499	0.08361706710130246	0.04648662744417955
23	3.599883529411765	0.00024545951176470587	0.0001428454776352318	1.5341224117647059	0.8927847111732553	0.0984578411764706	0.04736197755047643	0.0505513994117647	0.07847243997149358	1.4231338823529411	0.5088200855531738	0.11282045776349878	0.05426991950650321
24	3.7998788235294114	0.00032065865882352946	0.0001769256467476831	2.0041160588235294	1.1057846319113633	0.10945053529411765	0.04165650573042994	0.04343592352941177	0.08607133600975167	2.1776605882352946	0.5850202626905137	0.13238423908153502	0.0503839170148429
25	3.9998352941176476	0.0004025787647058823	0.00020337230598281607	2.516117411764706	1.2710757794640433	0.12347325882352941	0.05371388744561382	0.08074477235294118	0.0965503738634337	3.2800223529411765	0.9089233489556843	0.15720405915314217	0.0683864108226501
26	4.199815294117648	0.0004899392941176471	0.00022265556764779218	3.0621205882352944	1.391596062256533	0.13178822352941177	0.04324403486385729	0.062154372117647065	0.044264401765639075	4.718988823529411	1.1490793543573832	0.17617963953707858	0.057808761475615346
27	4.399788823529413	0.0005924211176470589	0.0002487248386685416	3.7026317647058824	1.5545290190704644	0.1351088411764706	0.03800292663453015	0.07342297058823528	0.027551834921444827	6.339068823529412	1.7491718199055108	0.1892189828300472	0.05322120397998664
28	4.599755294117647	0.0007108134117647059	0.00028614313265095325	4.442584117647059	1.7883946117844114	0.1446598	0.03655897753564458	0.08186126470588236	0.0387862886304053	8.646152941176473	2.3909988526549384	0.21180298065955933	0.053525617915199844
29	4.80009	0.0008552012352941176	0.0003317049595583275	5.345007058823529	2.0731562432982815	0.14738530588235293	0.0348834180090074	0.08280064117647058	0.02425717661850294	11.14960294117647	3.0443107703671943	0.22519220014076438	0.05329702300454252
30	5.000073529411765	0.001034817	0.00039161590274625557	6.467602941176471	2.447595609185291	0.14641423529411765	0.034370566021677894	0.09278379999999999	0.03406806744395523	14.150578823529411	4.242415101343161	0.23302897380179133	0.05470187232785427
31	5.200087647058823	0.0012398004705882354	0.0004526376877185442	7.74875117647059	2.8289795417801065	0.14555312352941177	0.031758979684446624	0.09664190588235295	0.023970370042653285	17.734527647058822	5.5173000273253106	0.24092490121840188	0.05256715124117723
32	5.400067647058823	0.0014979095294117648	0.0005419117055226657	9.361936470588237	3.3869502539773086	0.1446841294117647	0.03333616857528356	0.09788631764705884	0.022064460924173846	22.05514117647059	6.88225358585901	0.24869657961615238	0.05730044746074085
33	5.6000499999999995	0.0018206286470588235	0.0006585274010799927	11.378936470588236	4.115798415341636	0.13920247647058825	0.03502576958811107	0.10199119999999999	0.028372494029605507	26.719	8.87799642506852	0.24813533372745955	0.062434708454945885
34	5.800098235294117	0.002166355705882353	0.0007637417903324444	13.539728235294117	4.773385585973465	0.1370719588235294	0.03381450514197332	0.10503067058823529	0.02447363246648174	32.52936470588235	10.623393871182774	0.2530657611250052	0.062428457827434156
35	6.000064705882353	0.0025535032941176473	0.0009149330170696692	15.959395882352942	5.718332913546887	0.1355738294117647	0.03274428948948943	0.11009933529411764	0.026754483746048583	39.16998823529412	12.79837195928048	0.2589297316310725	0.0625365131856221
36	6.200091764705882	0.0029278705882352946	0.000972825172598258	18.299201176470586	6.0801707621587715	0.13235277647058824	0.0279699118293323	0.11135121764705883	0.02369567960946456	46.39264705882353	15.231202865986793	0.26120488881114384	0.055199698762109756
37	6.400105882352941	0.00335697	0.0010818663770648987	20.981057058823527	6.761674690551469	0.13026738823529413	0.02391223305364069	0.11453491764705881	0.02194160994683618	54.73851176470589	17.943838683871487	0.2653830085578494	0.048714863567041376
38	6.600048235294118	0.0038718729411764703	0.001236777489216442	24.19920176470588	7.729856003623594	0.12668469411764707	0.02347063495500584	0.1162956	0.02221129466812139	63.29358235294118	20.504316545209672	0.26614687880579474	0.04930921742184767
39	6.800033529411765	0.00435686705882353	0.0014722627362099897	27.230411764705885	9.2016381806133	0.12672807058823532	0.021522103246956702	0.12066676470588235	0.01909716804163693	73.00168235294117	23.12036750311509	0.2743053043270282	0.04658600863740742
40	6.9999923529411765	0.004942954705882354	0.001620037409873494	30.893476470588233	10.125241401655535	0.12334925294117648	0.021020879668785273	0.12359388235294115	0.020096413091958223	83.23312941176471	26.187079780006574	0.2748428901002198	0.04683898887715255
41	7.199978235294118	0.005569682352941176	0.001819961251861373	34.81051176470588	11.374765584495115	0.12048731764705882	0.021140953574442834	0.12568478823529414	0.022355808001919438	93.98545294117646	29.24107550263373	0.2761359169292667	0.04845177291063867
42	7.3999999999999995	0.006243254705882353	0.002043393259965387	39.02035882352941	12.77121053869204	0.11783291764705883	0.02187020754524386	0.1269831117647059	0.02127541658042093	105.57038823529412	32.52055423610414	0.2775546032599199	0.051516088569242564
43	7.599978823529413	0.006950341176470588	0.0022856215359371708	43.43963529411764	14.285125769338299	0.11583109411764707	0.021549579787508634	0.13001219411764706	0.022788261084588646	118.36908823529411	35.47170021804263	0.2802128554607326	0.052131895219231984
44	7.799982352941176	0.007699171176470588	0.00253770122494606	48.11982352941176	15.86064139054428	0.11343271764705883	0.02245265942178933	0.13155182352941175	0.024972431595509225	131.21314705882352	38.527599550515006	0.28163200756553347	0.055745908925985084
45	7.999965882352942	0.008497349411764707	0.0028181008354552844	53.10844117647059	17.613140118073574	0.11098527058823529	0.02294378646776828	0.13220664705882354	0.02513550606551518	144.8826705882353	41.98500511514256	0.2826207263545917	0.0584262966933318
46	8.199904705882352	0.009380954705882353	0.0031075899341585812	58.630964705882356	19.42244843606736	0.10791489411764706	0.023491523881015434	0.13341371764705884	0.026635770900939503	158.9238176470588	45.574333448866945	0.28167036498657144	0.06131620157079067
47	8.399965294117647	0.010313742352941175	0.003420835761851067	64.46090588235295	21.38024121006481	0.104795	0.02335988019734086	0.13460780588235297	0.02709107592205727	173.40952352941176	49.123683882235454	0.28019968717257704	0.06245890411087339
48	8.599907647058824	0.011315957647058823	0.0037366091616842533	70.72474117647059	23.353797025072915	0.10165971764705882	0.023391543036728045	0.13422439411764708	0.027635578267717537	188.73695294117647	53.118437081566825	0.27828679559988695	0.06403299773858814
49	8.799917647058821	0.012363151176470587	0.004056510936337057	77.2696294117647	25.353126394838654	0.09872864705882352	0.023153212566906865	0.13487240588235294	0.028428671719244174	204.7650294117647	57.05965060058553	0.27654921056549897	0.06485461111340782
50	8.990970588235296	0.013394721176470588	0.004271005853775765	83.71697058823531	26.693758252109728	0.09588853529411766	0.022597756415000485	0.13454066470588236	0.029069882863782724	220.4076411764706	60.132121024908045	0.2744721627239994	0.06490902108671147
