	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	43.56385714285717	232.7567241974385
1	380.5	145.5312142857143	177.6775005348489
2	381.0	112.03107857142858	236.9872523563125
3	381.5	182.10142857142856	182.33870597862426
4	382.0	120.71714285714283	206.89122854529043
5	382.5	119.73142857142857	143.1480865526098
6	383.0	192.4225928571429	197.85336508701323
7	383.5	217.60214285714284	223.3209681530974
8	384.0	182.10999999999999	204.1168156788096
9	384.5	227.62285714285713	263.5339961921034
10	385.0	253.62142857142854	247.68814256921496
11	385.5	257.1007142857143	193.5912974159843
12	386.0	295.9985714285714	150.92313852029557
13	386.5	314.985	205.54454278296262
14	387.0	297.8157142857143	246.04263349248714
15	387.5	307.1114285714286	264.15008898776637
16	388.0	280.58500000000004	200.72567160003652
17	388.5	395.7163571428572	216.47819345065258
18	389.0	283.05785714285713	178.88014695314735
19	389.5	423.28642857142853	307.13331394891844
20	390.0	344.4550000000001	204.46138848727125
21	390.5	436.1701428571428	299.6813104334711
22	391.0	426.7142857142857	228.7350459035296
23	391.5	532.175	286.82745108588995
24	392.0	456.7857142857142	149.0731884350908
25	392.5	550.8642857142858	175.4456961453269
26	393.0	555.1428571428571	272.2606542957521
27	393.5	534.0857142857143	221.08247606829855
28	394.0	663.6071428571429	285.22515533292966
29	394.5	658.142857142857	228.102281927227
30	395.0	735.0500000000001	261.36901868540474
31	395.5	678.9307142857142	302.7061464868501
32	396.0	611.0714285714286	237.02387591781138
33	396.5	746.1142857142856	305.7581837641889
34	397.0	781.4142857142858	185.3287729458992
35	397.5	868.4000000000002	334.93626259334775
36	398.0	813.6	281.3858002306239
37	398.5	851.1642857142857	228.90218312365548
38	399.0	885.7785714285716	321.4448879192011
39	399.5	955.5857142857143	419.7411955294474
40	400.0	1025.242857142857	376.6862671740915
41	400.5	994.2	270.00057936445774
42	401.0	1084.7642857142857	281.55956641317573
43	401.5	1057.357142857143	373.18068720945683
44	402.0	1288.0285714285712	431.4925829996078
45	402.5	1268.8428571428572	396.24677684905566
46	403.0	1319.0785714285714	416.1122482122401
47	403.5	1361.3500000000001	384.4483705816129
48	404.0	1370.507142857143	408.88857976625525
49	404.5	1393.392857142857	474.68373902192684
50	405.0	1496.142857142857	458.15443078614834
51	405.5	1653.5071428571428	549.6802323225045
52	406.0	1653.1214285714286	540.552725297478
53	406.5	1622.9285714285713	489.01350613625533
54	407.0	1641.642857142857	464.8232547574027
55	407.5	1732.6214285714286	581.8363812454635
56	408.0	1991.857142857143	572.7746823443699
57	408.5	1907.0	603.8713202567012
58	409.0	1976.0	558.899173120059
59	409.5	1986.7142857142858	719.301390097307
60	410.0	2072.8571428571427	682.0710957017873
61	410.5	2125.5	635.5876639547282
62	411.0	2119.5	684.3282159482079
63	411.5	2208.9285714285716	638.4959407283109
64	412.0	2170.4285714285716	601.7480149276671
65	412.5	2288.0	734.9205010456184
66	413.0	2223.3571428571427	662.1623244171711
67	413.5	2379.9285714285716	729.2115570244064
68	414.0	2312.3571428571427	766.0296159085362
69	414.5	2391.8571428571427	709.7781199725987
70	415.0	2370.8571428571427	793.557528488268
71	415.5	2394.214285714286	656.1604963259945
72	416.0	2607.785714285714	868.5109735774728
73	416.5	2576.1428571428573	834.9499435075526
74	417.0	2529.5	847.3886568241787
75	417.5	2604.1428571428573	785.1994157212418
76	418.0	2677.6428571428573	760.9691759425567
77	418.5	2663.4285714285716	911.2705192113226
78	419.0	2767.0714285714284	688.7896697713123
79	419.5	2740.3571428571427	914.4813992596224
80	420.0	2795.5	832.807622271966
81	420.5	2856.4285714285716	933.0975078648927
82	421.0	2874.0714285714284	895.3016621935484
83	421.5	2942.214285714286	911.1684161849889
84	422.0	3042.3571428571427	926.1569295552808
85	422.5	3169.714285714286	1059.304517702294
86	423.0	3187.5714285714284	906.2742973519752
87	423.5	3171.285714285714	992.5257411970612
88	424.0	3243.5714285714284	1083.4176555357267
89	424.5	3386.6428571428573	1125.9589948853666
90	425.0	3333.8571428571427	1028.0639819682472
91	425.5	3462.9285714285716	1066.0183236354478
92	426.0	3518.4285714285716	1084.4509285009308
93	426.5	3665.0714285714284	1129.3285276966076
94	427.0	3538.214285714286	1035.0986273623141
95	427.5	3697.714285714286	1095.5565075451334
96	428.0	3691.785714285714	1260.1216028945908
97	428.5	3788.1428571428573	1122.8111949886484
98	429.0	3934.4285714285716	1082.3956046187361
99	429.5	3753.1428571428573	1220.1752132461995
100	430.0	3952.3571428571427	1128.742195489099
101	430.5	3976.3571428571427	1129.3254375411684
102	431.0	4110.5	1262.5036209283294
103	431.5	3947.6428571428573	1126.7752727612203
104	432.0	4087.4285714285716	1267.4123646393923
105	432.5	3837.8571428571427	1247.5597813985771
106	433.0	4112.928571428572	1247.2103994965103
107	433.5	3960.785714285714	1218.5102249744755
108	434.0	4015.714285714286	1238.5886223884847
109	434.5	4123.285714285715	1330.1125853836277
110	435.0	3997.9285714285716	1294.7884253137772
111	435.5	4111.142857142857	1190.1722478666004
112	436.0	4075.5	1258.9538031919315
113	436.5	3998.714285714286	1274.5545680506486
114	437.0	4043.0714285714284	1140.5261608000876
115	437.5	3913.0714285714284	1305.415613308416
116	438.0	4006.214285714286	1142.2953194943834
117	438.5	3813.0714285714284	1130.1739729721587
118	439.0	3915.785714285714	1076.791940280508
119	439.5	3890.1428571428573	1299.2929317320938
120	440.0	3881.785714285714	1093.9099060951323
121	440.5	4057.4285714285716	1096.2049283313588
122	441.0	3811.714285714286	1087.652152152347
123	441.5	3854.714285714286	998.4451074811582
124	442.0	3835.214285714286	1223.0472002672802
125	442.5	3813.5	1093.3151257920629
126	443.0	3849.9285714285716	1173.0774218929892
127	443.5	3811.4285714285716	1014.4790861947478
128	444.0	3899.6428571428573	1091.658084039586
129	444.5	3903.9285714285716	1157.7042839964242
130	445.0	3909.5714285714284	1169.475872485846
131	445.5	3892.4285714285716	1106.117257687946
132	446.0	3923.214285714286	1087.5841628234984
133	446.5	3874.9285714285716	1164.5540203556598
134	447.0	4008.1428571428573	1158.440506958931
135	447.5	3889.714285714286	1251.6360395539127
136	448.0	3893.214285714286	1106.296277712997
137	448.5	3990.1428571428573	1122.8528625872618
138	449.0	4040.9285714285716	1078.2725248076677
139	449.5	3891.0	1103.5689505288867
140	450.0	4074.285714285714	1195.3305238403684
141	450.5	3960.8571428571427	1034.6780629150069
142	451.0	4173.928571428572	1183.395988807859
143	451.5	4051.0714285714284	1072.6141940062482
144	452.0	4073.5714285714284	1208.2796929215233
145	452.5	4087.1428571428573	962.6907126192012
146	453.0	4064.0	1075.8699469997027
147	453.5	4029.3571428571427	1106.7429439023097
148	454.0	4079.5	1017.3676642619001
149	454.5	4073.5714285714284	1015.1176366936645
150	455.0	3995.285714285714	973.4709936665828
151	455.5	4168.142857142857	1068.5351693619007
152	456.0	4069.6428571428573	1042.5498006017237
153	456.5	4033.8571428571427	1128.690255950476
154	457.0	4141.071428571428	1109.2567952260206
155	457.5	4137.5	1022.4033834898183
156	458.0	4091.5	1141.6215128366443
157	458.5	4040.1428571428573	1131.5711490251608
158	459.0	3891.0	928.4695548512694
159	459.5	3955.214285714286	1011.5073037354719
160	460.0	4013.1428571428573	909.7002533914168
161	460.5	3911.214285714286	1001.4747824063861
162	461.0	3802.1428571428573	939.3340237440914
163	461.5	3685.3571428571427	981.7311682607891
164	462.0	3729.5714285714284	1029.0101147833925
165	462.5	3793.9285714285716	934.6296794747651
166	463.0	3705.6428571428573	864.4086010630833
167	463.5	3682.0714285714284	1133.896786956109
168	464.0	3702.214285714286	774.5993599063627
169	464.5	3607.8571428571427	784.1686095242944
170	465.0	3550.8571428571427	798.6817582869965
171	465.5	3504.8571428571427	724.7273238105149
172	466.0	3625.9285714285716	947.0275651656997
173	466.5	3510.9285714285716	703.3091643169772
174	467.0	3413.9285714285716	738.5882735022958
175	467.5	3523.4285714285716	896.3132196699444
176	468.0	3533.5714285714284	790.1547510533901
177	468.5	3533.6428571428573	856.1042666089934
178	469.0	3474.4285714285716	833.5170504971015
179	469.5	3509.0	693.4129876405341
180	470.0	3421.5	794.4537881013416
181	470.5	3457.9285714285716	811.3484775611626
182	471.0	3486.285714285714	746.120196040005
183	471.5	3422.5	826.6024048563406
184	472.0	3515.4285714285716	732.6014034429163
185	472.5	3495.0	856.540383502978
186	473.0	3443.785714285714	713.3468579841915
187	473.5	3445.8571428571427	722.0357981967038
188	474.0	3417.285714285714	841.8365491651001
189	474.5	3457.5714285714284	631.2430722998317
190	475.0	3581.785714285714	788.7088163186561
191	475.5	3566.1428571428573	731.9460223212069
192	476.0	3444.3571428571427	624.8368480929192
193	476.5	3599.4285714285716	711.6532777660074
194	477.0	3505.785714285714	749.7748403517484
195	477.5	3622.0	817.3935055144143
196	478.0	3505.785714285714	624.2490549877198
197	478.5	3534.8571428571427	624.0811367972296
198	479.0	3611.8571428571427	724.3910602452693
199	479.5	3561.0	649.6408898108906
200	480.0	3479.5714285714284	724.0616305936665
201	480.5	3451.0	639.4751195874852
202	481.0	3507.5	733.7941274148843
203	481.5	3618.4285714285716	757.2557328260772
204	482.0	3584.8571428571427	755.7872770583435
205	482.5	3584.285714285714	680.0696843046336
206	483.0	3529.5	730.3486202786017
207	483.5	3546.0	645.0999922492637
208	484.0	3537.5714285714284	588.0000867693952
209	484.5	3559.9285714285716	618.1907315806708
210	485.0	3455.714285714286	655.1143224737222
211	485.5	3465.6428571428573	589.1315166221808
212	486.0	3439.5714285714284	633.3323111341554
213	486.5	3414.785714285714	638.7537171903501
214	487.0	3441.1428571428573	665.526736303429
215	487.5	3442.714285714286	521.1386473827463
216	488.0	3341.1428571428573	464.54553169781764
217	488.5	3337.1428571428573	627.6979320322404
218	489.0	3316.0	516.5712507901085
219	489.5	3214.8571428571427	581.630449333455
220	490.0	3061.9285714285716	555.7940862644462
221	490.5	3013.785714285714	660.8267742080402
222	491.0	3132.4285714285716	520.808124015761
223	491.5	2951.3571428571427	509.7068635350067
224	492.0	2931.3571428571427	478.73055456859134
225	492.5	2791.6428571428573	442.38664522965763
226	493.0	2843.1428571428573	390.929086945968
227	493.5	2850.9285714285716	434.84914696046593
228	494.0	2707.8571428571427	410.65415708926395
229	494.5	2809.9285714285716	543.4137419112247
230	495.0	2662.214285714286	423.8852908463779
231	495.5	2593.714285714286	377.74546013560666
232	496.0	2589.5	402.30971544676515
233	496.5	2556.5714285714284	385.750606755511
234	497.0	2412.285714285714	329.33448662664017
235	497.5	2480.285714285714	322.84658642666017
236	498.0	2331.3571428571427	372.99169028332005
237	498.5	2347.0	417.7866851465162
238	499.0	2299.214285714286	480.81139435206353
239	499.5	2400.214285714286	317.6267302918921
240	500.0	2251.285714285714	322.68924205615457
241	500.5	2173.214285714286	286.9679371267381
242	501.0	2315.5	414.05292104822956
243	501.5	2143.9285714285716	383.1596952196516
244	502.0	2125.0714285714284	399.32272381508926
245	502.5	2124.1428571428573	386.8495198658105
246	503.0	2127.714285714286	290.169021820886
247	503.5	2117.0	345.12689177833045
248	504.0	2015.857142857143	322.1793770873737
249	504.5	1914.4285714285713	293.50534536035633
250	505.0	2012.857142857143	268.2831279351981
251	505.5	1910.642857142857	394.3523817861484
252	506.0	1873.5	306.5354209316018
253	506.5	1839.2857142857142	311.9609473204318
