Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99952E-1	-1.88404E-7	-1.17753E-3	-8.50132E+1	-8.99368E+1	-3.18629E-1
-7.99977E-1	-1.03850E-7	-6.49062E-4	-6.40574E+2	-1.99114E+2	-1.05873E+0
-5.99956E-1	-5.14642E-8	-3.21651E-4	-4.22720E+2	-3.54555E+2	-2.59661E-1
-3.99924E-1	9.17766E-9	5.73604E-5	-2.74502E+3	-6.93654E+2	-2.00440E-1
-1.99974E-1	2.76845E-8	1.73028E-4	3.86650E+2	-6.07265E+2	4.25852E-2
7.10726E-5	3.94283E-8	2.46427E-4	-1.42619E+7	-4.66709E+1	-7.95090E-1
2.00061E-1	4.18241E-8	2.61401E-4	-2.57833E+3	-8.17517E+2	-4.29197E-1
4.00000E-1	5.09545E-8	3.18466E-4	-4.22444E+2	1.09126E+2	-1.71294E-1
5.99989E-1	6.44574E-8	4.02859E-4	1.01684E+2	-8.22245E+1	7.82345E-2
7.99993E-1	8.68433E-8	5.42771E-4	-4.22974E+2	1.49047E+1	-5.84610E-1
9.99991E-1	1.18427E-7	7.40169E-4	-1.72214E+2	3.58121E+1	-4.05738E-1
1.20000E+0	1.92249E-7	1.20156E-3	-9.06607E+1	2.52562E+1	-4.16097E-1
1.40000E+0	2.98413E-7	1.86508E-3	-1.11997E+2	-8.36394E+1	-9.30852E-1
1.60000E+0	4.66256E-7	2.91410E-3	-3.80034E+1	1.37215E+0	-5.64024E-1
1.79998E+0	6.87312E-7	4.29570E-3	1.05454E+1	-8.83784E+0	2.59546E-1
1.99997E+0	9.94158E-7	6.21349E-3	-1.08195E+1	-2.69852E+1	-4.27972E-1
2.19998E+0	1.39668E-6	8.72925E-3	-7.65238E+0	-1.53983E+1	-4.67781E-1
2.39991E+0	1.97545E-6	1.23466E-2	-7.80332E+0	-8.15098E+0	-7.35988E-1
2.59986E+0	2.94559E-6	1.84099E-2	-5.79498E+0	-4.31875E+0	-8.82885E-1
2.79982E+0	4.97398E-6	3.10874E-2	-2.35176E+0	-5.37011E+0	-6.51565E-1
2.99974E+0	9.57765E-6	5.98603E-2	-6.13435E-1	-1.84829E+0	-3.50624E-1
3.19966E+0	1.87631E-5	1.17269E-1	3.32709E-1	-1.51618E+0	3.97377E-1
3.39975E+0	3.52982E-5	2.20614E-1	5.03731E-1	-2.48869E-1	1.20262E+0
3.59980E+0	6.18399E-5	3.86499E-1	7.10599E-1	1.54936E-1	3.14704E+0
3.79981E+0	1.01746E-4	6.35912E-1	6.57322E-1	6.37152E-2	5.05578E+0
3.99980E+0	1.57767E-4	9.86044E-1	6.08946E-1	1.61149E-1	7.64476E+0
4.19976E+0	2.32842E-4	1.45526E+0	5.48847E-1	2.27895E-1	1.06774E+1
4.39973E+0	3.28263E-4	2.05164E+0	5.28939E-1	1.79783E-1	1.51979E+1
4.59971E+0	4.48209E-4	2.80131E+0	5.11946E-1	2.69691E-1	2.09974E+1
4.80005E+0	5.92901E-4	3.70563E+0	4.50269E-1	2.36385E-1	2.54935E+1
