Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99962E-1	-6.16897E-7	-3.85561E-3	1.64524E+0	9.39159E+0	2.01909E-2
-7.99989E-1	-3.78541E-7	-2.36588E-3	8.71492E+1	9.17499E-1	5.25038E-1
-5.99969E-1	-2.10294E-7	-1.31434E-3	-9.71428E+0	-1.52537E+1	-2.43835E-2
-3.99961E-1	-9.96683E-8	-6.22927E-4	6.00262E+1	-8.84926E+1	4.76043E-2
-1.99986E-1	-7.55175E-9	-4.71984E-5	-1.95702E+4	-5.02596E+3	-5.87995E-1
6.81639E-5	3.26776E-8	2.04235E-4	7.15186E+5	-3.12131E+2	3.16923E-2
2.00052E-1	5.66890E-8	3.54306E-4	-3.17582E+3	-2.18345E+2	-7.16520E-1
3.99966E-1	8.86700E-8	5.54187E-4	-1.02995E+1	1.04169E+2	-7.26685E-3
5.99972E-1	1.77045E-7	1.10653E-3	-1.11104E+2	-5.00041E+1	-2.34786E-1
7.99981E-1	2.98120E-7	1.86325E-3	-6.39219E+1	-6.43286E+1	-3.03285E-1
9.99981E-1	5.02731E-7	3.14207E-3	8.06110E+0	-1.22570E+1	8.06217E-2
1.19999E+0	7.85072E-7	4.90670E-3	1.24349E+1	-6.09361E+0	2.33055E-1
1.40000E+0	1.16974E-6	7.31088E-3	-9.26142E-1	-3.13053E+0	-3.01735E-2
1.59999E+0	1.74760E-6	1.09225E-2	1.47877E+1	7.86594E+0	8.22604E-1
1.79997E+0	2.44005E-6	1.52503E-2	1.91522E-1	-1.04241E+0	1.67345E-2
1.99996E+0	3.52785E-6	2.20491E-2	1.24614E+0	-4.82771E+0	1.74915E-1
2.19990E+0	5.01873E-6	3.13671E-2	-9.05874E-1	2.13486E+0	-1.98973E-1
2.39985E+0	6.89834E-6	4.31146E-2	1.55760E+0	-1.59142E+0	5.12997E-1
2.59985E+0	9.74233E-6	6.08896E-2	-1.71203E-1	-1.21844E+0	-8.62687E-2
2.79978E+0	1.42521E-5	8.90756E-2	6.59150E-1	-3.15188E-1	5.23260E-1
2.99978E+0	2.15012E-5	1.34383E-1	3.26464E-1	4.33597E-2	4.18907E-1
3.19979E+0	3.47065E-5	2.16916E-1	7.09400E-1	-3.96213E-2	1.56731E+0
3.39975E+0	5.76140E-5	3.60088E-1	7.23625E-1	-9.77018E-2	2.81980E+0
3.59974E+0	9.54573E-5	5.96608E-1	7.96622E-1	2.96772E-1	5.44581E+0
3.79977E+0	1.53588E-4	9.59925E-1	7.42831E-1	2.96945E-1	8.62452E+0
3.99972E+0	2.47982E-4	1.54989E+0	7.03319E-1	2.17534E-1	1.38782E+1
4.19969E+0	3.62015E-4	2.26259E+0	6.77439E-1	3.24835E-1	2.04901E+1
4.39964E+0	5.09108E-4	3.18193E+0	6.54375E-1	3.13307E-1	2.91597E+1
4.59967E+0	7.08834E-4	4.43021E+0	6.03122E-1	3.53827E-1	3.91207E+1
4.80001E+0	9.47513E-4	5.92196E+0	5.87139E-1	3.33127E-1	5.31249E+1
4.99999E+0	1.23752E-3	7.73450E+0	5.51948E-1	3.47408E-1	6.79438E+1
5.20005E+0	1.58593E-3	9.91206E+0	5.17384E-1	3.52072E-1	8.48858E+1
5.40003E+0	1.95349E-3	1.22093E+1	4.92802E-1	3.51662E-1	1.03421E+2
5.60000E+0	2.38576E-3	1.49110E+1	4.72718E-1	3.58042E-1	1.25646E+2
5.80006E+0	2.85717E-3	1.78573E+1	4.48768E-1	3.64434E-1	1.47952E+2
5.99997E+0	3.38508E-3	2.11567E+1	4.30711E-1	3.62913E-1	1.74034E+2
6.19997E+0	3.96588E-3	2.47867E+1	4.08589E-1	3.57588E-1	1.99869E+2
6.39999E+0	4.61336E-3	2.88335E+1	3.91139E-1	3.62117E-1	2.29751E+2
6.60000E+0	5.32732E-3	3.32957E+1	3.71731E-1	3.58413E-1	2.60023E+2
6.79993E+0	6.09094E-3	3.80684E+1	3.59064E-1	3.65623E-1	2.95863E+2
6.99993E+0	6.93618E-3	4.33511E+1	3.43105E-1	3.63232E-1	3.31415E+2
7.19989E+0	7.85768E-3	4.91105E+1	3.31599E-1	3.64538E-1	3.73219E+2
7.39996E+0	8.87137E-3	5.54461E+1	3.15983E-1	3.60370E-1	4.12680E+2
7.59988E+0	9.97426E-3	6.23391E+1	3.04295E-1	3.60465E-1	4.58894E+2
7.79989E+0	1.11582E-2	6.97388E+1	2.92561E-1	3.62409E-1	5.06558E+2
7.99987E+0	1.24336E-2	7.77100E+1	2.80240E-1	3.60473E-1	5.54549E+2
8.19978E+0	1.38205E-2	8.63781E+1	2.70888E-1	3.60445E-1	6.10726E+2
8.39986E+0	1.53017E-2	9.56356E+1	2.59208E-1	3.55566E-1	6.62811E+2
8.59984E+0	1.69060E-2	1.05663E+2	2.50573E-1	3.55074E-1	7.24762E+2
8.79984E+0	1.85955E-2	1.16222E+2	2.40531E-1	3.50883E-1	7.83038E+2
8.94279E+0	2.00009E-2	1.25006E+2	2.32923E-1	3.45641E-1	8.28829E+2
