Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99969E-1	-1.45104E-7	-9.06900E-4	-5.99113E+1	5.73215E+1	-1.72944E-1
-7.99997E-1	-7.72430E-8	-4.82769E-4	2.38171E+2	-1.53590E+2	2.92797E-1
-5.99949E-1	-1.24706E-8	-7.79412E-5	-3.40630E+3	1.64102E+2	-5.07008E-1
-3.99940E-1	8.43805E-9	5.27378E-5	-5.32293E+3	1.81782E+3	-3.57370E-1
-1.99991E-1	2.12774E-8	1.32984E-4	-2.94258E+3	-1.22401E+3	-2.49108E-1
5.86748E-5	3.33241E-8	2.08276E-4	-1.35253E+6	-1.00080E+3	-5.26124E-2
2.00049E-1	3.52422E-8	2.20264E-4	-1.97980E+3	-4.73870E+2	-2.77684E-1
3.99988E-1	4.66940E-8	2.91838E-4	-8.95083E+2	-1.79749E+2	-3.32584E-1
5.99985E-1	5.86527E-8	3.66579E-4	-6.32726E+2	-6.12656E+1	-4.42970E-1
7.99995E-1	8.30631E-8	5.19144E-4	-6.88727E+1	3.08608E+1	-9.10485E-2
9.99979E-1	1.02051E-7	6.37819E-4	-1.82564E+2	1.51026E+1	-3.70642E-1
1.19998E+0	1.72916E-7	1.08073E-3	-5.47186E+1	8.10747E+1	-2.25878E-1
1.39999E+0	2.58904E-7	1.61815E-3	2.34493E+0	3.30443E+1	1.69092E-2
1.60000E+0	3.97224E-7	2.48265E-3	-1.11796E+1	-2.39799E+1	-1.41355E-1
1.79998E+0	6.00100E-7	3.75063E-3	-1.47973E+1	-2.71560E+1	-3.17983E-1
1.99997E+0	8.93247E-7	5.58279E-3	-1.18622E+1	-7.65831E+0	-4.21589E-1
2.19996E+0	1.28087E-6	8.00544E-3	4.58884E-1	8.59379E+0	2.57249E-2
2.39989E+0	2.08732E-6	1.30458E-2	-7.01991E-1	-5.77479E+0	-6.99587E-2
2.59992E+0	3.86965E-6	2.41853E-2	-6.93694E-1	-7.28560E+0	-1.38845E-1
2.79984E+0	5.61086E-6	3.50679E-2	7.97591E-1	1.50337E+0	2.49272E-1
2.99970E+0	8.38581E-6	5.24113E-2	1.62327E+0	-1.19900E+0	8.12352E-1
3.19972E+0	2.11287E-5	1.32054E-1	3.01539E-1	8.20814E-1	4.05563E-1
3.39982E+0	4.34869E-5	2.71793E-1	2.05778E-1	-2.15927E-1	6.05261E-1
3.59979E+0	7.54639E-5	4.71649E-1	4.27313E-1	2.61298E-2	2.30936E+0
3.79979E+0	1.69831E-4	1.06144E+0	2.48173E-1	1.63470E-1	3.18611E+0
3.99971E+0	1.78184E-4	1.11365E+0	3.71995E-1	8.95366E-2	5.27429E+0
4.19968E+0	1.59200E-4	9.95000E-1	5.89448E-1	2.07145E-1	7.84034E+0
4.39966E+0	2.19291E-4	1.37057E+0	5.83483E-1	2.93116E-1	1.11995E+1
4.59961E+0	2.79815E-4	1.74884E+0	6.10423E-1	2.68986E-1	1.56298E+1
4.79993E+0	3.75887E-4	2.34929E+0	5.73901E-1	2.71194E-1	2.05996E+1
4.99995E+0	5.04406E-4	3.15254E+0	5.54581E-1	3.19413E-1	2.78254E+1
5.19997E+0	6.61494E-4	4.13434E+0	5.02865E-1	3.01320E-1	3.44118E+1
5.39993E+0	8.45690E-4	5.28556E+0	4.83826E-1	3.23591E-1	4.39560E+1
5.59992E+0	1.05760E-3	6.61000E+0	4.69319E-1	3.19965E-1	5.52969E+1
5.79999E+0	1.29306E-3	8.08162E+0	4.38031E-1	3.07010E-1	6.53553E+1
5.99996E+0	1.57948E-3	9.87175E+0	4.11065E-1	3.10285E-1	7.75002E+1
6.19993E+0	1.88846E-3	1.18029E+1	3.93955E-1	3.08647E-1	9.17637E+1
6.39997E+0	2.22248E-3	1.38905E+1	3.79568E-1	3.19369E-1	1.07408E+2
6.59987E+0	2.58298E-3	1.61436E+1	3.63006E-1	3.02417E-1	1.23112E+2
6.79984E+0	2.97817E-3	1.86136E+1	3.49067E-1	3.02796E-1	1.40633E+2
6.99986E+0	3.40164E-3	2.12602E+1	3.37647E-1	3.09271E-1	1.59945E+2
7.19989E+0	3.87282E-3	2.42051E+1	3.24671E-1	3.12091E-1	1.80106E+2
7.39991E+0	4.38976E-3	2.74360E+1	3.13305E-1	3.10364E-1	2.02472E+2
7.59987E+0	4.94649E-3	3.09156E+1	3.01713E-1	3.08886E-1	2.25646E+2
7.79987E+0	5.55989E-3	3.47493E+1	2.90959E-1	3.10150E-1	2.51024E+2
7.99984E+0	6.22696E-3	3.89185E+1	2.80763E-1	3.05018E-1	2.78245E+2
8.19976E+0	6.95108E-3	4.34443E+1	2.70940E-1	3.02642E-1	3.07225E+2
8.39983E+0	7.73456E-3	4.83410E+1	2.61028E-1	3.01714E-1	3.37383E+2
8.59975E+0	8.57450E-3	5.35906E+1	2.52381E-1	2.99748E-1	3.70238E+2
8.79982E+0	9.48252E-3	5.92657E+1	2.43260E-1	3.00732E-1	4.03829E+2
8.99987E+0	1.04679E-2	6.54244E+1	2.36283E-1	3.00828E-1	4.42852E+2
9.19976E+0	1.15187E-2	7.19919E+1	2.27217E-1	2.97722E-1	4.79017E+2
9.39980E+0	1.26320E-2	7.89500E+1	2.19669E-1	2.95405E-1	5.18906E+2
9.60011E+0	1.38222E-2	8.63888E+1	2.12712E-1	2.92686E-1	5.61532E+2
9.80005E+0	1.50939E-2	9.43369E+1	2.05869E-1	2.90896E-1	6.05830E+2
1.00001E+1	1.64456E-2	1.02785E+2	1.99564E-1	2.88420E-1	6.52930E+2
1.02001E+1	1.78889E-2	1.11806E+2	1.93004E-1	2.86595E-1	7.00622E+2
1.04000E+1	1.94169E-2	1.21356E+2	1.87041E-1	2.82880E-1	7.51416E+2
1.04325E+1	2.00007E-2	1.25004E+2	1.84417E-1	2.80504E-1	7.65535E+2
