Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-5.74585E-7	-3.59116E-3	-1.47793E+0	-3.87437E+1	-1.68935E-2
-7.99986E-1	-3.32722E-7	-2.07951E-3	1.09166E+2	-8.00476E+1	5.78074E-1
-5.99964E-1	-3.47578E-7	-2.17236E-3	7.98756E+1	-4.72913E+1	3.31377E-1
-3.99959E-1	-1.00551E-7	-6.28444E-4	2.75228E+2	-2.63237E+2	2.20204E-1
-2.00008E-1	-4.00407E-8	-2.50254E-4	2.76542E+3	-2.70217E+2	4.40595E-1
6.52313E-5	3.24130E-8	2.02581E-4	1.73171E+7	-4.52271E+2	7.28416E-1
2.00053E-1	7.40489E-8	4.62806E-4	2.60284E+3	-1.62549E+2	7.67081E-1
3.99978E-1	1.05916E-7	6.61975E-4	3.09510E+2	-1.24125E+2	2.60857E-1
5.99972E-1	2.05474E-7	1.28421E-3	1.45201E+2	-7.74271E+1	3.56112E-1
7.99983E-1	3.47838E-7	2.17399E-3	1.24768E+2	-1.49830E+1	6.90701E-1
9.99987E-1	5.36287E-7	3.35179E-3	1.71872E+1	-2.09220E+1	1.83369E-1
1.19999E+0	8.16935E-7	5.10584E-3	1.91175E+1	-2.91665E+1	3.72843E-1
1.40000E+0	1.19017E-6	7.43856E-3	1.04756E+1	-1.65406E+1	3.47252E-1
1.60000E+0	1.70206E-6	1.06379E-2	7.73868E+0	-1.78417E+1	4.19268E-1
1.79998E+0	2.37530E-6	1.48456E-2	4.93696E+0	-4.32954E+0	4.19929E-1
1.99997E+0	3.27898E-6	2.04936E-2	4.40402E+0	1.27386E+0	5.74568E-1
2.19998E+0	4.50990E-6	2.81869E-2	1.01972E+0	-1.57121E+0	2.01278E-1
2.39996E+0	5.96089E-6	3.72556E-2	-4.58114E-1	-2.94792E+0	-1.30382E-1
2.59995E+0	8.21611E-6	5.13507E-2	8.16245E-1	1.20738E-1	3.46882E-1
2.79987E+0	1.24687E-5	7.79294E-2	1.15892E-1	-1.43298E+0	8.04901E-2
2.99986E+0	2.14105E-5	1.33816E-1	7.98946E-1	2.89747E-1	1.02088E+0
3.19988E+0	3.99106E-5	2.49441E-1	9.09125E-1	-3.18150E-1	2.30981E+0
3.39982E+0	7.59416E-5	4.74635E-1	8.07657E-1	2.66569E-2	4.14852E+0
3.59982E+0	1.30839E-4	8.17744E-1	7.46760E-1	2.58723E-1	6.99728E+0
3.79986E+0	2.25022E-4	1.40639E+0	6.80392E-1	1.94966E-1	1.15740E+1
3.99978E+0	3.48432E-4	2.17770E+0	6.06268E-1	2.90834E-1	1.68093E+1
4.19985E+0	5.20475E-4	3.25297E+0	6.00770E-1	2.50597E-1	2.61259E+1
4.39978E+0	7.54059E-4	4.71287E+0	5.41714E-1	2.60295E-1	3.57550E+1
4.59970E+0	1.02785E-3	6.42406E+0	5.05003E-1	2.80769E-1	4.74989E+1
4.80012E+0	1.35236E-3	8.45225E+0	4.76978E-1	2.92564E-1	6.15988E+1
5.00008E+0	1.73511E-3	1.08444E+1	4.56747E-1	2.92517E-1	7.88332E+1
5.20013E+0	2.17131E-3	1.35707E+1	4.26331E-1	3.02934E-1	9.57664E+1
5.40003E+0	2.66210E-3	1.66381E+1	4.07467E-1	3.08131E-1	1.16531E+2
5.60002E+0	3.21329E-3	2.00831E+1	3.82990E-1	3.04437E-1	1.37106E+2
5.80008E+0	3.82069E-3	2.38793E+1	3.67971E-1	3.14850E-1	1.62226E+2
6.00005E+0	4.49123E-3	2.80702E+1	3.47845E-1	3.09989E-1	1.86482E+2
6.20004E+0	5.24158E-3	3.27599E+1	3.33189E-1	3.12950E-1	2.15416E+2
6.40009E+0	6.06097E-3	3.78811E+1	3.16940E-1	3.10001E-1	2.44588E+2
6.60004E+0	6.95386E-3	4.34616E+1	3.04719E-1	3.09133E-1	2.78229E+2
6.79997E+0	7.92671E-3	4.95419E+1	2.90580E-1	3.09600E-1	3.11599E+2
6.99995E+0	8.99285E-3	5.62053E+1	2.80358E-1	3.12873E-1	3.51104E+2
7.19995E+0	1.01559E-2	6.34744E+1	2.68316E-1	3.13108E-1	3.90324E+2
7.39998E+0	1.13935E-2	7.12094E+1	2.56406E-1	3.12141E-1	4.30077E+2
7.59992E+0	1.27143E-2	7.94644E+1	2.48203E-1	3.15058E-1	4.77133E+2
7.79993E+0	1.41532E-2	8.84575E+1	2.37008E-1	3.09037E-1	5.20521E+2
7.99986E+0	1.56810E-2	9.80063E+1	2.29638E-1	3.10330E-1	5.73098E+2
8.19983E+0	1.73221E-2	1.08263E+2	2.19787E-1	3.07027E-1	6.21065E+2
8.39989E+0	1.90590E-2	1.19119E+2	2.12813E-1	3.06899E-1	6.77799E+2
8.48067E+0	2.00005E-2	1.25003E+2	2.07092E-1	3.01364E-1	6.98819E+2
