Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99971E-1	-1.46952E-6	-9.18450E-3	9.32083E+0	-5.24717E+0	2.72488E-1
-7.99996E-1	-1.36459E-6	-8.52869E-3	2.11892E+1	7.51053E+0	4.60188E-1
-5.99972E-1	-5.70516E-7	-3.56572E-3	7.16325E+1	-1.28890E+1	4.87797E-1
-3.99960E-1	-2.89216E-7	-1.80760E-3	4.31726E+2	2.04665E+1	9.93522E-1
-2.00017E-1	-8.61356E-8	-5.38348E-4	2.30209E+3	2.04937E+2	7.89047E-1
4.65631E-5	1.87423E-8	1.17139E-4	3.29785E+7	8.68847E+2	5.72566E-1
2.00021E-1	9.05573E-8	5.65983E-4	8.55034E+1	7.84461E+1	3.08115E-2
3.99964E-1	2.62333E-7	1.63958E-3	3.92541E+2	1.67870E+1	8.19386E-1
5.99964E-1	5.86149E-7	3.66343E-3	2.26135E+1	-2.74753E+0	1.58209E-1
7.99974E-1	1.06885E-6	6.68031E-3	1.05319E+1	1.12784E+1	1.79155E-1
9.99973E-1	1.70172E-6	1.06358E-2	6.06337E+0	2.13548E+0	2.05268E-1
1.19998E+0	2.65689E-6	1.66056E-2	5.82341E+0	-2.55394E+0	3.69364E-1
1.39999E+0	3.94532E-6	2.46582E-2	3.45688E+0	-1.11838E+0	3.79858E-1
1.59998E+0	5.65274E-6	3.53296E-2	-1.21832E+0	-2.52688E+0	-2.19212E-1
1.79997E+0	7.08326E-6	4.42704E-2	1.26478E+0	-2.08179E+0	3.20808E-1
1.99996E+0	9.21725E-6	5.76078E-2	1.42154E+0	-6.48873E-1	5.21330E-1
2.19986E+0	1.24579E-5	7.78619E-2	1.43919E+0	-1.14576E+0	7.84670E-1
2.39985E+0	1.69951E-5	1.06219E-1	3.04673E-1	6.15429E-1	2.47213E-1
2.59986E+0	2.41623E-5	1.51014E-1	9.01745E-1	-3.30717E-1	1.12694E+0
2.79981E+0	3.62530E-5	2.26581E-1	8.65969E-1	-5.46086E-1	1.74866E+0
2.99975E+0	5.75367E-5	3.59604E-1	7.53645E-1	2.04271E-1	2.58778E+0
3.19980E+0	9.25146E-5	5.78216E-1	9.48234E-1	3.05236E-1	5.58443E+0
3.39976E+0	1.43136E-4	8.94600E-1	1.04351E+0	3.30552E-1	1.01024E+1
3.59978E+0	2.23046E-4	1.39404E+0	9.25139E-1	3.29259E-1	1.47777E+1
3.79977E+0	3.23401E-4	2.02126E+0	9.09531E-1	3.94406E-1	2.22355E+1
3.99973E+0	4.66178E-4	2.91361E+0	8.61774E-1	3.58969E-1	3.19673E+1
4.19970E+0	6.51573E-4	4.07233E+0	8.19272E-1	3.98118E-1	4.46005E+1
4.39966E+0	8.56020E-4	5.35013E+0	7.98275E-1	4.02761E-1	5.98116E+1
4.59964E+0	1.11332E-3	6.95825E+0	7.58826E-1	3.94437E-1	7.73065E+1
4.80002E+0	1.40552E-3	8.78450E+0	7.19120E-1	3.94500E-1	9.65188E+1
5.00000E+0	1.73633E-3	1.08521E+1	6.78805E-1	3.93088E-1	1.17240E+2
5.20001E+0	2.10605E-3	1.31628E+1	6.40138E-1	3.67079E-1	1.39469E+2
5.40002E+0	2.51363E-3	1.57102E+1	6.11930E-1	3.80080E-1	1.65245E+2
5.59997E+0	2.95380E-3	1.84612E+1	5.76298E-1	3.76059E-1	1.89646E+2
5.79998E+0	3.43501E-3	2.14688E+1	5.45212E-1	3.73634E-1	2.16098E+2
6.00000E+0	3.96185E-3	2.47616E+1	5.16660E-1	3.57476E-1	2.44334E+2
6.20002E+0	4.52714E-3	2.82946E+1	4.88953E-1	3.48277E-1	2.73032E+2
6.40003E+0	5.20470E-3	3.25294E+1	4.57414E-1	3.40571E-1	3.03122E+2
6.59995E+0	5.82331E-3	3.63957E+1	4.42752E-1	3.38285E-1	3.38533E+2
6.79997E+0	6.48920E-3	4.05575E+1	4.24145E-1	3.32009E-1	3.72342E+2
6.99994E+0	7.20729E-3	4.50456E+1	4.09146E-1	3.31559E-1	4.10652E+2
7.19991E+0	7.96381E-3	4.97738E+1	3.92210E-1	3.27173E-1	4.47401E+2
7.39994E+0	8.76772E-3	5.47982E+1	3.80523E-1	3.26741E-1	4.91164E+2
7.59990E+0	9.49422E-3	5.93389E+1	3.71746E-1	3.29224E-1	5.33634E+2
7.79994E+0	1.04104E-2	6.50650E+1	3.58084E-1	3.24552E-1	5.78460E+2
7.99997E+0	1.13569E-2	7.09806E+1	3.44097E-1	3.20859E-1	6.21956E+2
8.19985E+0	1.23537E-2	7.72106E+1	3.29530E-1	3.15052E-1	6.64091E+2
8.39993E+0	1.33881E-2	8.36756E+1	3.18629E-1	3.12130E-1	7.12869E+2
8.59990E+0	1.44770E-2	9.04813E+1	3.06271E-1	3.06738E-1	7.58592E+2
8.79991E+0	1.56002E-2	9.75012E+1	2.94911E-1	3.01358E-1	8.05434E+2
8.99989E+0	1.67675E-2	1.04797E+2	2.84123E-1	2.97921E-1	8.52987E+2
9.19982E+0	1.79978E-2	1.12486E+2	2.74269E-1	2.93407E-1	9.03452E+2
9.39978E+0	1.92883E-2	1.20552E+2	2.64902E-1	2.90699E-1	9.55493E+2
9.49579E+0	2.00012E-2	1.25008E+2	2.58724E-1	2.86585E-1	9.77582E+2
