Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99967E-1	-9.28870E-6	-5.80544E-2	-5.47838E-1	1.05671E+0	-1.01233E-1
-7.99983E-1	-5.28038E-6	-3.30024E-2	1.77143E+0	-7.01561E-1	1.48867E-1
-5.99969E-1	-3.44455E-6	-2.15284E-2	-1.54546E+1	-7.18736E-1	-6.35405E-1
-3.99958E-1	-1.84029E-6	-1.15018E-2	-2.64462E+1	-2.25263E+0	-3.87252E-1
-1.99998E-1	-5.29269E-7	-3.30793E-3	-9.26798E+1	-4.19669E+0	-1.95172E-1
6.50406E-5	9.52220E-10	5.95138E-6	-6.37148E+8	-3.61292E+3	-7.85041E-1
2.00054E-1	3.78337E-7	2.36461E-3	-1.36403E+2	7.05061E+1	-2.05390E-1
4.00011E-1	9.88939E-7	6.18087E-3	3.95754E+1	1.80905E+1	3.11456E-1
6.00006E-1	1.19085E-6	7.44281E-3	1.86360E+1	1.62927E+1	2.64908E-1
8.00020E-1	2.15482E-6	1.34676E-2	1.27791E+0	8.33158E+0	4.38271E-2
1.00002E+0	3.51282E-6	2.19551E-2	-5.01325E+0	-1.14667E-1	-3.50360E-1
1.20003E+0	5.12642E-6	3.20401E-2	-8.68470E-1	2.30746E+0	-1.06290E-1
1.40003E+0	7.33803E-6	4.58627E-2	2.92084E-1	-1.49759E-1	5.96973E-2
1.60004E+0	1.09334E-5	6.83337E-2	-7.92284E-1	-1.05862E+0	-2.75738E-1
1.80001E+0	1.42871E-5	8.92944E-2	-1.33673E+0	-7.13400E-2	-6.83902E-1
2.00000E+0	1.82377E-5	1.13986E-1	-4.98807E-1	5.54498E-1	-3.61961E-1
2.20022E+0	2.16236E-5	1.35148E-1	4.01386E-2	-2.32609E-1	3.79915E-2
2.40019E+0	2.74085E-5	1.71303E-1	-5.08239E-2	2.01704E-1	-6.65165E-2
2.60015E+0	3.29242E-5	2.05776E-1	-1.83550E-1	-2.25231E-1	-3.12606E-1
2.80010E+0	2.19851E-4	1.37407E+0	1.51218E-2	-3.54948E-3	1.85198E-1
3.00003E+0	2.90283E-4	1.81427E+0	1.39575E-3	2.45036E-2	2.41816E-2
3.20013E+0	2.89050E-4	1.80656E+0	5.66688E-2	1.89937E-2	1.04283E+0
3.40008E+0	2.95107E-4	1.84442E+0	8.73211E-2	1.09897E-1	1.74308E+0
3.60009E+0	3.70351E-4	2.31469E+0	1.24675E-1	7.38303E-2	3.30701E+0
3.80008E+0	4.20566E-4	2.62854E+0	1.77171E-1	4.73636E-2	5.63314E+0
4.00017E+0	2.32837E-4	1.45523E+0	5.91503E-1	3.02451E-1	1.09602E+1
4.20005E+0	2.30098E-4	1.43811E+0	8.33389E-1	4.51351E-1	1.60230E+1
4.39995E+0	2.89314E-4	1.80821E+0	8.31266E-1	4.73322E-1	2.10517E+1
