Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-3.13895E-7	-1.96184E-3	-2.32051E+0	-9.54050E+1	-1.44904E-2
-7.99982E-1	-1.69743E-7	-1.06089E-3	3.29621E+1	-5.42435E+1	8.90465E-2
-5.99955E-1	-8.28447E-8	-5.17779E-4	-5.27191E+2	-1.35642E+2	-5.21293E-1
-3.99924E-1	-8.98677E-9	-5.61673E-5	-3.65933E+3	1.29776E+3	-2.61645E-1
-1.99967E-1	1.94577E-8	1.21611E-4	-3.12366E+3	-9.79186E+2	-2.41793E-1
1.17183E-4	3.19606E-8	1.99754E-4	-4.34398E+6	-5.87636E+2	-3.23667E-1
2.00109E-1	4.38485E-8	2.74053E-4	-1.45933E+3	-2.88438E+1	-2.54744E-1
4.00061E-1	5.71199E-8	3.56999E-4	-1.02454E+3	-6.82872E+1	-4.65772E-1
6.00045E-1	8.43372E-8	5.27107E-4	-5.32992E+2	8.49339E+1	-5.36604E-1
8.00037E-1	1.09108E-7	6.81925E-4	-3.09382E+2	-3.94538E+1	-5.37269E-1
1.00004E+0	1.99382E-7	1.24614E-3	-1.28318E+2	-4.26588E+1	-5.09004E-1
1.20005E+0	3.40807E-7	2.13004E-3	-1.46779E+1	-1.79966E+1	-1.19427E-1
1.40005E+0	5.49181E-7	3.43238E-3	-9.65721E+0	-1.22135E+0	-1.47721E-1
1.60005E+0	8.52670E-7	5.32919E-3	-5.36334E+0	5.12713E+0	-1.45573E-1
1.80003E+0	1.29032E-6	8.06450E-3	-4.03607E+0	9.13760E+0	-1.86494E-1
2.00003E+0	1.96095E-6	1.22559E-2	-3.02758E+0	7.49636E+0	-2.36227E-1
2.20037E+0	2.94596E-6	1.84123E-2	-3.38376E+0	-4.15789E+0	-4.36368E-1
2.40036E+0	4.76908E-6	2.98067E-2	-2.74674E+0	2.41920E+0	-6.25544E-1
2.60031E+0	8.03191E-6	5.01994E-2	2.27657E-1	-2.85198E-1	9.45924E-2
2.80024E+0	1.39161E-5	8.69756E-2	6.13009E-1	3.38215E-1	4.75237E-1
3.00024E+0	2.44080E-5	1.52550E-1	9.63604E-1	7.39180E-1	1.40384E+0
3.20029E+0	4.11195E-5	2.56997E-1	9.66246E-1	-1.10892E-1	2.52962E+0
3.40021E+0	6.67275E-5	4.17047E-1	9.36168E-1	4.36818E-1	4.22566E+0
3.60023E+0	1.03863E-4	6.49144E-1	1.13664E+0	2.38657E-1	8.45562E+0
3.80023E+0	1.56262E-4	9.76638E-1	9.80503E-1	4.08538E-1	1.15836E+1
4.00012E+0	2.27520E-4	1.42200E+0	9.25558E-1	3.93932E-1	1.67582E+1
4.20013E+0	3.23238E-4	2.02024E+0	8.83228E-1	3.73027E-1	2.38555E+1
4.40015E+0	4.46587E-4	2.79117E+0	8.38177E-1	3.80293E-1	3.27672E+1
4.60014E+0	5.98408E-4	3.74005E+0	7.82607E-1	4.07568E-1	4.28590E+1
4.80042E+0	7.81634E-4	4.88521E+0	7.35951E-1	4.06867E-1	5.49366E+1
5.00044E+0	1.00286E-3	6.26787E+0	7.03280E-1	3.95258E-1	7.01628E+1
5.20050E+0	1.25773E-3	7.86081E+0	6.65970E-1	3.92080E-1	8.66597E+1
5.40051E+0	1.54418E-3	9.65113E+0	6.26283E-1	3.78698E-1	1.03904E+2
5.60045E+0	1.86839E-3	1.16774E+1	5.92138E-1	3.79199E-1	1.23266E+2
5.80052E+0	2.22640E-3	1.39150E+1	5.58341E-1	3.69568E-1	1.43450E+2
6.00043E+0	2.61755E-3	1.63597E+1	5.29985E-1	3.69280E-1	1.65604E+2
6.20048E+0	3.04921E-3	1.90576E+1	5.02252E-1	3.59155E-1	1.88914E+2
6.40047E+0	3.51910E-3	2.19944E+1	4.76153E-1	3.50958E-1	2.13364E+2
6.60048E+0	4.03647E-3	2.52279E+1	4.53495E-1	3.48019E-1	2.40370E+2
6.80047E+0	4.60464E-3	2.87790E+1	4.30324E-1	3.36081E-1	2.68077E+2
7.00045E+0	5.21009E-3	3.25631E+1	4.12227E-1	3.34396E-1	2.99115E+2
7.20038E+0	5.87435E-3	3.67147E+1	3.93327E-1	3.31068E-1	3.30978E+2
7.40044E+0	6.60424E-3	4.12765E+1	3.74497E-1	3.23180E-1	3.64132E+2
7.60038E+0	7.38861E-3	4.61788E+1	3.57901E-1	3.16279E-1	3.99845E+2
7.80041E+0	8.21415E-3	5.13384E+1	3.42657E-1	3.09430E-1	4.36788E+2
8.00043E+0	9.09520E-3	5.68450E+1	3.29597E-1	3.06476E-1	4.77132E+2
8.20040E+0	1.00442E-2	6.27762E+1	3.17731E-1	3.03901E-1	5.20643E+2
8.40046E+0	1.10485E-2	6.90531E+1	3.04001E-1	2.97339E-1	5.61322E+2
8.60042E+0	1.21195E-2	7.57469E+1	2.92389E-1	2.92593E-1	6.06310E+2
8.80044E+0	1.32540E-2	8.28375E+1	2.81682E-1	2.90286E-1	6.53642E+2
9.00048E+0	1.44552E-2	9.03450E+1	2.71659E-1	2.86912E-1	7.03144E+2
9.20041E+0	1.57301E-2	9.83131E+1	2.61778E-1	2.81943E-1	7.53707E+2
9.40042E+0	1.70789E-2	1.06743E+2	2.52751E-1	2.77685E-1	8.07290E+2
9.60071E+0	1.85050E-2	1.15656E+2	2.43819E-1	2.72444E-1	8.61767E+2
9.79999E+0	1.99990E-2	1.24994E+2	2.34378E-1	2.68913E-1	9.13862E+2
