	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	HATCN	-0.4169098673556064	-0.3578411673824488	-0.31432198918342724	-0.35273691973941845	-0.1716617156265719	-0.43098761922131734	-0.3712399108849259
1	TAPC	0.5042509732949911	0.2915438784718731	0.3176237916353242	0.3541142509212232	0.18946728859045783	0.44720139023494543	0.3999749999636817
2	CBP	0.6023298471690903	0.13643681485549058	0.28561796714897403	0.31425337101874024	0.19909459301884727	0.4231120461267806	0.40424275922755454
3	tBuO-BsubPc	0.0947311275785766	0.4487133448721487	0.23409680070211117	0.26876174598159047	0.08622856235031698	0.29059101106036594	0.21189460952361336
4	B3PYMPM	0.5799803079991639	0.1910505276428808	0.3014429858907899	0.3332286051582891	0.19937747347302492	0.4387057251589665	0.4099592914720578
5	LiQ	-0.2752629678879669	-0.41906880455365336	-0.2884708667395218	-0.3267390031662142	-0.13683533358821853	-0.3804183067050433	-0.3085687939434767
6	Al	-0.2284057895773083	-0.4311581349085547	-0.27630404540638814	-0.31394723270984565	-0.12426521467988821	-0.35940827009167914	-0.28500263968515716
