	Pixel	Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)	CE(cd/A)
93	A2-1	6.79994	0.00568086	35.5054	0.295381	0.236437	227.003	0.6393478175150822
94	A2-1	6.99989	0.00636157	39.7598	0.280519	0.231209	248.512	0.6250333251173296
95	A2-1	7.19988	0.0070906	44.3163	0.269335	0.226369	273.546	0.6172582097332133
96	A2-1	7.39991	0.0078722	49.2012	0.256456	0.219226	297.211	0.6040726648943522
97	A2-1	7.59987	0.00868527	54.2829	0.246066	0.219377	323.126	0.595262964948446
98	A2-1	7.79989	0.00955903	59.7439	0.234923	0.21444	348.464	0.5832628937849722
99	A2-1	7.99991	0.0104821	65.5131	0.225934	0.209824	376.916	0.5753292089673668
100	A2-1	8.19984	0.0114395	71.4969	0.215731	0.206605	402.583	0.5630775600060982
101	A2-1	8.39991	0.0124475	77.7969	0.207782	0.201901	432.209	0.5555606971486011
102	A2-1	8.59982	0.0135096	84.435	0.198681	0.19841	459.216	0.5438692485343756
103	A2-1	8.79985	0.0146164	91.3525	0.191261	0.195878	489.41	0.5357379382063983
104	A2-1	8.9999	0.0157794	98.6212	0.182957	0.191459	516.9	0.5241266583655441
105	A2-1	9.19982	0.0169729	106.081	0.176522	0.189568	548.358	0.5169238600691923
106	A2-1	9.39986	0.0182251	113.907	0.168984	0.18484	575.927	0.5056115954243374
107	A2-1	9.6002	0.0195168	121.98	0.163015	0.182565	607.642	0.4981488768650599
108	A2-1	9.64908	0.0200012	125.008	0.159382	0.17899	611.944	0.4895238704722898
109	A3-1	-0.999958	-2.53118e-07	-0.00158199	31.4556	-69.6946	0.158392	-10.012199824271963
110	A3-1	-0.799983	-1.39411e-07	-0.000871319	-9.24008	-83.9966	-0.0205014	2.352915522328791
111	A3-1	-0.599965	-7.04005e-08	-0.000440003	157.652	-112.449	0.132474	-30.107521994168224
112	A3-1	-0.39993	-1.22691e-09	-7.66819e-06	13887.8	-833.128	0.135569	-1767.9400223520802
113	A3-1	-0.199983	2.12989e-08	0.000133118	-2334.06	-504.399	-0.197785	-148.5787046079418
114	A3-1	6.94513e-05	3.6874e-08	0.000230463	9319820.0	-221.394	0.47483	206.03307255394574
115	A3-1	0.200059	4.38277e-08	0.000273923	3916.22	17.1088	0.683131	249.38796669136946
116	A3-1	0.400009	6.20004e-08	0.000387502	1981.64	-190.594	0.977729	252.31585901492116
117	A3-1	0.599989	8.82373e-08	0.000551483	421.89	-0.798344	0.44435	80.57365322231149
118	A3-1	0.799984	1.36381e-07	0.000852381	346.408	47.012	0.751889	88.21043641282478
119	A3-1	0.999989	2.42658e-07	0.00151661	189.204	38.5694	0.913379	60.22504137517226
120	A3-1	1.19999	4.71927e-07	0.00294954	-18.4241	7.33177	-0.207572	-7.037436346006496
121	A3-1	1.39999	7.23164e-07	0.00451978	7.11657	1.31514	0.143338	3.171349047962511
122	A3-1	1.6	1.07666e-06	0.00672912	-1.58963	-1.47582	-0.0544784	-0.8095917445371758
123	A3-1	1.79998	1.72917e-06	0.0108073	6.16996	5.38621	0.382048	3.5350920211338632
124	A3-1	1.99998	2.61932e-06	0.0163707	0.0390603	-3.03825	0.0040708	0.024866377124985496
125	A3-1	2.20007	3.83205e-06	0.0239503	1.30378	-2.67881	0.218677	0.9130449305436675
126	A3-1	2.39998	5.93517e-06	0.0370948	2.6751	-1.6148	0.758072	2.0436071902261235
127	A3-1	2.6	9.46085e-06	0.0591303	0.993426	1.18945	0.486149	0.8221656240539961
128	A3-1	2.79982	1.55843e-05	0.0974019	1.27244	-0.706063	1.10455	1.1340127861982157
129	A3-1	2.99996	2.70903e-05	0.169314	0.41333	0.506737	0.668277	0.3946968354654666
130	A3-1	3.19997	4.73657e-05	0.296036	0.947799	0.554535	2.85796	0.9654096123444444
131	A3-1	3.39991	7.32569e-05	0.457856	0.977119	0.505532	4.84165	1.0574612978753144
132	A3-1	3.59991	0.000130474	0.815463	0.822352	0.313975	7.68428	0.9423211108290627
133	A3-1	3.79987	0.000199593	1.24746	0.793594	0.308366	11.9741	0.9598784730572524
134	A3-1	3.99981	0.000301458	1.88411	0.747994	0.315091	17.943	0.9523329317290393
135	A3-1	4.19985	0.00043866	2.74162	0.693914	0.390031	25.433	0.9276632064253981
136	A3-1	4.3998	0.000615004	3.84377	0.648524	0.344146	34.9114	0.9082593391383981
137	A3-1	4.59975	0.00083084	5.19275	0.59301	0.302341	45.0862	0.8682528525347839
138	A3-1	4.80011	0.00108255	6.76594	0.567617	0.296757	58.6792	0.8672734313340055
139	A3-1	5.0001	0.00137402	8.58763	0.51861	0.287996	70.8831	0.8254093387814798
140	A3-1	5.20009	0.00169779	10.6112	0.489998	0.28359	86.0635	0.8110628392641738
141	A3-1	5.40005	0.00206665	12.9166	0.450444	0.282722	100.008	0.7742594800489292
142	A3-1	5.60004	0.00241545	15.0966	0.434514	0.271985	116.929	0.7745386378389836
143	A3-1	5.80011	0.0028019	17.5119	0.414045	0.280742	133.865	0.7644230494692181
144	A3-1	6.00002	0.00323496	20.2185	0.397058	0.277184	153.323	0.7583302421050029
145	A3-1	6.20002	0.00371369	23.2106	0.376693	0.266019	172.551	0.7434146467562235
146	A3-1	6.40002	0.00422845	26.4278	0.359924	0.261814	193.777	0.7332316727082844
147	A3-1	6.60004	0.00478682	29.9176	0.346317	0.263655	217.669	0.7275617028103859
148	A3-1	6.79998	0.00540737	33.7961	0.328592	0.257362	240.37	0.711235911835981
149	A3-1	7.0	0.00607034	37.9396	0.316288	0.25391	267.377	0.7047438560237852
150	A3-1	7.20001	0.00678278	42.3924	0.299651	0.249713	291.13	0.6867504552702843
151	A3-1	7.39997	0.00754003	47.1252	0.288782	0.245122	320.556	0.6802220468029844
152	A3-1	7.59996	0.00834979	52.1862	0.274607	0.241565	346.679	0.6643116379425977
153	A3-1	7.79994	0.00920976	57.561	0.264126	0.238932	377.469	0.6557721373846875
154	A3-1	7.99996	0.0101391	63.3694	0.252305	0.232153	407.139	0.6424851742323583
155	A3-1	8.19996	0.0111019	69.3869	0.240551	0.227908	435.658	0.6278677963707847
156	A3-1	8.39999	0.0121077	75.6731	0.231885	0.22529	469.185	0.620015566958404
157	A3-1	8.59991	0.0131796	82.3725	0.22165	0.220735	499.797	0.606752253482655
158	A3-1	8.79992	0.0142872	89.295	0.213655	0.216765	534.403	0.598469119211602
159	A3-1	8.99992	0.0154621	96.6381	0.203834	0.21256	564.306	0.5839373911531788
160	A3-1	9.19988	0.0166723	104.202	0.19686	0.211196	600.71	0.5764860559298286
161	A3-1	9.39988	0.0179443	112.152	0.188413	0.204715	632.251	0.5637447392824024
162	A3-1	9.6002	0.0192579	120.362	0.181961	0.203316	669.265	0.5560434356358319
163	A3-1	9.68933	0.0200012	125.008	0.176374	0.198766	680.008	0.5439715858185077
164	A4-1	-0.999961	-5.08813e-08	-0.000318008	346.389	269.758	0.350619	-110.2547734648185
165	A4-1	-0.799951	7.15141e-09	4.46963e-05	99.6549	3380.2	0.0113419	25.375478507169497
166	A4-1	-0.599938	1.72574e-08	0.000107859	-500.454	400.608	-0.10308	-95.56921536450366
167	A4-1	-0.399923	3.07782e-08	0.000192364	2765.8	816.337	0.677284	352.0845896321557
168	A4-1	-0.199976	3.70377e-08	0.000231486	3281.03	-11.2382	0.483463	208.8519392101466
169	A4-1	7.4482e-05	3.72003e-08	0.000232502	-4961600.0	105.846	-0.273495	-117.63124618282855
170	A4-1	0.200066	3.74911e-08	0.000234319	-3517.79	-317.833	-0.52493	-224.02366005317535
171	A4-1	0.400014	4.39549e-08	0.000274718	-1330.46	-397.051	-0.465386	-169.40498984413108
172	A4-1	0.600009	5.01421e-08	0.000313388	-1179.72	73.0121	-0.706103	-225.31271139928782
173	A4-1	0.800011	5.69745e-08	0.000356091	266.922	-8.06411	0.242042	67.97195099005592
174	A4-1	1.00001	7.33409e-08	0.000458381	-110.863	10.2315	-0.161759	-35.289202650197105
175	A4-1	1.2	8.48585e-08	0.000530366	-386.795	-14.0248	-0.783587	-147.74457638687247
176	A4-1	1.4	1.04646e-07	0.000654037	-37.9401	-83.3946	-0.110581	-16.90745324805783
177	A4-1	1.6	1.63455e-07	0.00102159	40.8426	-16.6434	0.212501	20.801006274532835
178	A4-1	1.79998	2.32658e-07	0.00145411	25.077	30.9747	0.208925	14.367895138607121
179	A4-1	1.99998	3.48576e-07	0.0021786	13.5437	7.0813	0.187842	8.622142660424126
180	A4-1	2.20007	5.83439e-07	0.00364649	6.73043	23.7223	0.171872	4.713354486094847
181	A4-1	2.4	1.09424e-06	0.006839	-9.12772	-6.19901	-0.476888	-6.973066237754058
182	A4-1	2.60005	2.44544e-06	0.015284	0.28186	-3.39577	0.0356536	0.23327401203873332
183	A4-1	2.79998	5.7713e-06	0.0360706	-0.410582	1.11823	-0.131995	-0.36593513831208796
184	A4-1	2.99989	1.2965e-05	0.0810312	0.529302	-1.02882	0.409554	0.5054275390220063
185	A4-1	3.19997	2.70914e-05	0.169321	1.1397	1.20565	1.96562	1.1608837651561235
186	A4-1	3.39986	5.1304e-05	0.32065	0.976997	0.411241	3.39028	1.0573148292530798
187	A4-1	3.59988	9.08936e-05	0.568085	0.970341	0.509991	6.31649	1.1118917063467615
188	A4-1	3.79991	0.000153682	0.960513	0.94403	0.44147	10.9676	1.1418481582237825
189	A4-1	3.99983	0.000239578	1.49736	0.814589	0.414993	15.5295	1.0371253405994552
190	A4-1	4.19984	0.000358312	2.23945	0.764737	0.40323	22.8948	1.022340306771752
191	A4-1	4.39982	0.000506851	3.16782	0.709064	0.370559	31.458	0.9930488474723942
192	A4-1	4.59974	0.000693419	4.33387	0.661271	0.354965	41.9603	0.9681947081938314
193	A4-1	4.80007	0.000915661	5.72288	0.616914	0.353379	53.9433	0.9425900944978751
194	A4-1	5.00008	0.00116705	7.29406	0.590995	0.345063	68.6089	0.9406133209762466
195	A4-1	5.2002	0.00144508	9.03175	0.546637	0.340263	81.7224	0.904834611232596
196	A4-1	5.40009	0.00174356	10.8972	0.515589	0.324401	96.5765	0.8862505964835004
197	A4-1	5.60006	0.00206909	12.9318	0.485213	0.319914	111.85	0.8649221299432407
198	A4-1	5.80013	0.00243314	15.2071	0.457024	0.302834	128.314	0.8437769199913199
199	A4-1	6.00008	0.00282973	17.6858	0.437474	0.305621	147.769	0.8355234142645512
200	A4-1	6.20009	0.00326999	20.4374	0.411889	0.294157	166.132	0.812882264867351
201	A4-1	6.40011	0.00375213	23.4508	0.390166	0.286443	186.4	0.7948556126017022
202	A4-1	6.60007	0.00427265	26.7041	0.373122	0.27951	209.328	0.7838796289708322
203	A4-1	6.80007	0.00483909	30.2443	0.353789	0.275576	231.607	0.7657872723124688
204	A4-1	7.00003	0.00544944	34.059	0.3381	0.270422	256.583	0.7533486009571627
205	A4-1	7.20002	0.00610701	38.1688	0.32214	0.26832	281.797	0.7382914841441178
206	A4-1	7.40003	0.00681114	42.5696	0.3074	0.261358	308.239	0.7240824438096669
207	A4-1	7.60003	0.00756296	47.2685	0.293625	0.257335	335.761	0.7103271734876292
208	A4-1	7.8	0.0083637	52.2731	0.28098	0.253241	364.669	0.6976226778209059
209	A4-1	7.99999	0.00921293	57.5808	0.267936	0.247978	392.87	0.6822934033566744
210	A4-1	8.19997	0.0101173	63.2331	0.257983	0.244398	425.792	0.6733688527053078
211	A4-1	8.40004	0.0110667	69.1669	0.24649	0.237144	455.858	0.6590695838616448
212	A4-1	8.59996	0.0120645	75.4031	0.235101	0.232532	485.277	0.6435769882140124
213	A4-1	8.79999	0.013111	81.9437	0.225089	0.228474	516.658	0.6305036262702319
214	A4-1	8.99999	0.0142071	88.7944	0.216423	0.224477	550.53	0.6200053156505365
215	A4-1	9.1999	0.0153537	95.9606	0.207639	0.221661	583.493	0.6080547641427836
216	A4-1	9.39988	0.0165479	103.424	0.199281	0.217576	616.681	0.5962648901608911
217	A4-1	9.60019	0.0177957	111.223	0.191169	0.212805	649.746	0.5841831275905164
218	A4-1	9.80021	0.0190925	119.328	0.183672	0.208867	683.708	0.5729652721909358
219	A4-1	9.92392	0.0200008	125.005	0.177945	0.20471	702.661	0.5621063157473701
220	B1-1	-0.999954	-1.0551e-07	-0.000659437	-21.3398	62.1948	-0.0447913	6.792354690440481
221	B1-1	-0.799984	-6.22229e-08	-0.000388893	1050.14	-51.1897	1.03995	-267.4128873494766
222	B1-1	-0.59993	8.06944e-09	5.0434e-05	7398.64	-756.423	0.712567	1412.8702859182297
223	B1-1	-0.399923	2.22339e-08	0.000138962	1085.6	-2.4323	0.19204	138.19605359738634
224	B1-1	-0.19998	3.14829e-08	0.000196768	2799.66	-134.068	0.350668	178.21393722556513
225	B1-1	7.88689e-05	4.23186e-08	0.000264491	-2275200.0	315.392	-0.151073	-57.11838966165201
226	B1-1	0.200068	4.01498e-08	0.000250936	1410.21	48.1571	0.225359	89.80736123951924
227	B1-1	0.400012	5.24286e-08	0.000327679	-63.6422	237.054	-0.0265532	-8.103418284357558
228	B1-1	0.600013	7.29419e-08	0.000455887	996.7	-73.6187	0.867825	190.3596724626936
229	B1-1	0.800015	8.96557e-08	0.000560348	-29.8061	-84.8119	-0.0425315	-7.59019395090194
230	B1-1	0.999992	8.78797e-08	0.000549248	200.994	-10.1582	0.351397	63.97783879049173
231	B1-1	1.2	1.43637e-07	0.000897731	22.4459	-60.4056	0.0769687	8.57369301048978
232	B1-1	1.4	2.36688e-07	0.0014793	17.858	-82.563	0.117725	7.958155884539986
233	B1-1	1.6	3.54168e-07	0.00221355	-9.67811	-7.55234	-0.109106	-4.929005443744211
234	B1-1	1.79998	5.1522e-07	0.00322012	23.2521	6.58001	0.428995	13.322329602623507
235	B1-1	1.99998	7.53379e-07	0.00470862	6.62466	-12.779	0.198579	4.217350306459218
236	B1-1	2.2001	1.2218e-06	0.00763625	-0.514645	-1.41703	-0.027522	-0.36041250613848425
237	B1-1	2.40001	2.01622e-06	0.0126014	3.13987	8.42367	0.302268	2.398685860301236
238	B1-1	2.6001	3.87049e-06	0.0241906	0.0597403	-4.24128	0.0119606	0.04944317214124495
239	B1-1	2.79999	8.69256e-06	0.0543285	2.15702	1.65136	1.04445	1.9224716309119525
240	B1-1	2.99975	1.86553e-05	0.116596	0.587137	-0.734748	0.653667	0.56062557892209
241	B1-1	3.19999	3.80893e-05	0.238058	1.04749	0.289506	2.53999	1.0669626729620512
242	B1-1	3.39988	7.14668e-05	0.446667	0.834165	0.270946	4.03227	0.9027463412340737
243	B1-1	3.59993	0.000125412	0.783825	0.829485	0.197909	7.45027	0.9505017063757855
244	B1-1	3.79987	0.00020725	1.29531	0.700735	0.344204	10.9786	0.8475654476534575
245	B1-1	3.99984	0.000325306	2.03316	0.65583	0.298866	16.9768	0.8349957701312244
246	B1-1	4.19983	0.000479833	2.99896	0.617293	0.272419	24.7482	0.8252260783738363
247	B1-1	4.39972	0.000667878	4.17424	0.566516	0.285633	33.118	0.7933899344551343
248	B1-1	4.5997	0.00089879	5.61744	0.528306	0.298525	43.4514	0.7735089293343587
249	B1-1	4.80002	0.00116736	7.296	0.498224	0.279841	55.5396	0.7612335526315789
250	B1-1	5.00001	0.00147173	9.19831	0.462194	0.25861	67.6633	0.7356057797573686
251	B1-1	5.20009	0.00180818	11.3011	0.429995	0.248013	80.4352	0.7117466441319871
252	B1-1	5.40006	0.00217811	13.6132	0.411474	0.263058	96.2832	0.7072782299532806
253	B1-1	5.60004	0.0025965	16.2281	0.381575	0.240726	110.38	0.6801782094022097
254	B1-1	5.80008	0.00306216	19.1385	0.365349	0.242758	129.092	0.674514721634402
255	B1-1	6.00006	0.00357676	22.3548	0.342436	0.234755	146.202	0.6540071930860486
256	B1-1	6.20008	0.00414126	25.8829	0.325104	0.23209	166.067	0.6416089387201589
257	B1-1	6.40008	0.00477126	29.8204	0.309628	0.235314	188.1	0.6307762471328353
258	B1-1	6.60005	0.00544003	34.0002	0.294419	0.223656	210.302	0.6185316556961429
259	B1-1	6.80002	0.00619216	38.701	0.281376	0.221391	235.706	0.6090436939613963
260	B1-1	6.99993	0.0069969	43.7306	0.266491	0.217733	259.664	0.5937810137523838
261	B1-1	7.19991	0.00787302	49.2064	0.255618	0.214246	288.264	0.5858262339858229
262	B1-1	7.39992	0.00882767	55.1729	0.241823	0.205596	314.268	0.5696057303495012
263	B1-1	7.59993	0.00983943	61.4964	0.232869	0.20501	346.435	0.5633419192017743
264	B1-1	7.79997	0.0109433	68.3956	0.222564	0.202361	377.942	0.5525823298574762
265	B1-1	7.99993	0.0121062	75.6637	0.211765	0.198767	408.018	0.5392519794828959
266	B1-1	8.19987	0.0133574	83.4838	0.203641	0.195725	443.736	0.531523481202341
267	B1-1	8.39994	0.0146739	91.7119	0.194258	0.188392	476.354	0.5194026075133107
268	B1-1	8.5999	0.0160886	100.554	0.186596	0.186808	513.622	0.5107922111502277
269	B1-1	8.79993	0.0175758	109.849	0.17844	0.183801	549.056	0.4998279456344619
270	B1-1	8.99995	0.0191646	119.779	0.171374	0.179649	588.051	0.4909466600990157
271	B1-1	9.08162	0.0200012	125.008	0.166108	0.175619	600.26	0.4801772686548061
272	B2-1	-0.999956	-3.24633e-07	-0.00202896	-39.4947	24.0845	-0.25506	12.57097232079489
273	B2-1	-0.799989	-2.17321e-07	-0.00135826	-150.015	-0.465576	-0.518859	38.200270934872556
274	B2-1	-0.599963	-1.35049e-07	-0.000844056	-348.302	-74.0445	-0.561439	66.51679509416437
275	B2-1	-0.399956	-6.39441e-08	-0.000399651	-1260.87	395.971	-0.641525	160.52130483847156
276	B2-1	-0.19999	1.26706e-08	7.91912e-05	4934.85	1584.22	0.248777	314.14727899059494
277	B2-1	6.74486e-05	3.30074e-08	0.000206296	-600477.0	482.352	-0.0265956	-12.891961065653238
278	B2-1	0.200064	4.62061e-08	0.000288788	-402.789	304.663	-0.0740758	-25.65058104907406
279	B2-1	0.400006	7.26867e-08	0.000454292	-145.757	-63.2888	-0.0843104	-18.558636295598426
280	B2-1	0.599984	1.12491e-07	0.000703069	-342.147	-87.4505	-0.459411	-65.34365759264027
281	B2-1	0.799989	2.18714e-07	0.00136696	-5.50127	-34.8855	-0.0191493	-1.400867618657459
282	B2-1	0.999989	3.51566e-07	0.00219729	-57.9122	18.0607	-0.405044	-18.433797996623113
283	B2-1	1.19999	5.06272e-07	0.0031642	-39.5431	-31.3158	-0.477928	-15.10422855698123
284	B2-1	1.4	6.90443e-07	0.00431527	-33.1277	16.904	-0.637056	-14.762830599244078
285	B2-1	1.6	9.2434e-07	0.00577713	-8.92225	-2.49015	-0.262516	-4.544055612388851
