	Timestamp	Filtered Rate: HATCN	Source Power: HATCN	Thickness: HATCN	State: HATCN	Fundamental  Frequency: HATCN	Current Z-Ratio: HATCN
0	10:28:10	0.000	0.000	-0.000	Ready	5959358.218	0.922
1	10:28:11	-0.000	0.064	-0.000	PreCon Rise	5959358.218	0.922
2	10:28:12	-0.000	0.156	-0.000	PreCon Rise	5959358.221	0.922
3	10:28:13	-0.000	0.248	-0.000	PreCon Rise	5959358.221	0.922
4	10:28:14	-0.000	0.339	-0.000	PreCon Rise	5959358.221	0.922
5	10:28:15	-0.000	0.431	-0.000	PreCon Rise	5959358.221	0.922
6	10:28:16	0.000	0.522	-0.000	PreCon Rise	5959358.218	0.922
7	10:28:17	0.000	0.614	-0.000	PreCon Rise	5959358.221	0.922
8	10:28:18	0.000	0.706	-0.000	PreCon Rise	5959358.218	0.922
9	10:28:19	-0.000	0.797	-0.000	PreCon Rise	5959358.225	0.922
10	10:28:20	0.000	0.889	-0.000	PreCon Rise	5959358.218	0.922
11	10:28:21	0.000	0.981	-0.000	PreCon Rise	5959358.218	0.922
12	10:28:22	0.000	1.072	-0.000	PreCon Rise	5959358.214	0.922
13	10:28:23	0.000	1.164	-0.000	PreCon Rise	5959358.218	0.922
14	10:28:24	-0.000	1.256	-0.000	PreCon Rise	5959358.221	0.922
15	10:28:25	-0.000	1.348	-0.000	PreCon Rise	5959358.221	0.922
16	10:28:26	-0.000	1.439	-0.000	PreCon Rise	5959358.221	0.922
17	10:28:27	-0.000	1.531	-0.000	PreCon Rise	5959358.221	0.922
18	10:28:28	-0.000	1.623	-0.000	PreCon Rise	5959358.221	0.922
19	10:28:29	0.000	1.714	-0.000	PreCon Rise	5959358.221	0.922
20	10:28:30	-0.000	1.806	-0.000	PreCon Rise	5959358.225	0.922
21	10:28:31	-0.000	1.898	-0.000	PreCon Rise	5959358.225	0.922
22	10:28:32	-0.000	1.989	-0.000	PreCon Rise	5959358.225	0.922
23	10:28:33	0.000	2.081	-0.000	PreCon Rise	5959358.221	0.922
24	10:28:34	0.000	2.173	-0.000	PreCon Rise	5959358.221	0.922
25	10:28:35	0.000	2.264	-0.000	PreCon Rise	5959358.221	0.922
26	10:28:36	0.000	2.356	-0.000	PreCon Rise	5959358.221	0.922
27	10:28:37	-0.000	2.448	-0.000	PreCon Rise	5959358.225	0.922
28	10:28:38	-0.000	2.539	-0.000	PreCon Rise	5959358.225	0.922
29	10:28:39	-0.000	2.631	-0.000	PreCon Rise	5959358.225	0.922
30	10:28:40	-0.000	2.723	-0.000	PreCon Rise	5959358.225	0.922
31	10:28:41	0.000	2.814	-0.000	PreCon Rise	5959358.225	0.922
