	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: (tBu)3Cl-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: (tBu)3Cl-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: (tBu)3Cl-BsubPc	State: CBP	State: TxOPhCz	State: (tBu)3Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: (tBu)3Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: (tBu)3Cl-BsubPc
0	14:32:03	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.178	Current Z-Ratio	0	0.865
1	14:32:04	0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.185	Current Z-Ratio	0	0.865
2	14:32:05	0.000	0.000	0.000	0.350	0.000	0.000	-0.000	0.000	0.000	PreCon Rise	Ready	Ready	Fundamental  Frequency	81	5961376.189	Current Z-Ratio	0	0.865
3	14:32:06	-0.010	0.000	0.000	0.850	0.000	0.000	-0.000	0.000	0.000	PreCon Rise	Ready	Ready	Fundamental  Frequency	81	5961376.192	Current Z-Ratio	0	0.865
4	14:32:07	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.199	Current Z-Ratio	0	0.865
5	14:32:08	-0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.203	Current Z-Ratio	0	0.865
6	14:32:09	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.206	Current Z-Ratio	0	0.865
7	14:32:10	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.213	Current Z-Ratio	0	0.865
8	14:32:11	-0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.220	Current Z-Ratio	0	0.865
9	14:32:12	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.220	Current Z-Ratio	0	0.865
10	14:32:13	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.227	Current Z-Ratio	0	0.865
11	14:32:14	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.231	Current Z-Ratio	0	0.865
12	14:32:15	-0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.238	Current Z-Ratio	0	0.865
13	14:32:16	-0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.241	Current Z-Ratio	0	0.865
14	14:32:17	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.245	Current Z-Ratio	0	0.865
15	14:32:18	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.248	Current Z-Ratio	0	0.865
16	14:32:19	-0.010	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.255	Current Z-Ratio	0	0.865
17	14:32:20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.262	Current Z-Ratio	0	0.865
18	14:32:21	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.262	Current Z-Ratio	0	0.865
19	14:32:22	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.266	Current Z-Ratio	0	0.865
20	14:32:23	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.276	Current Z-Ratio	0	0.865
21	14:32:24	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.283	Current Z-Ratio	0	0.865
22	14:32:25	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.283	Current Z-Ratio	0	0.865
23	14:32:26	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.287	Current Z-Ratio	0	0.865
24	14:32:27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.290	Current Z-Ratio	0	0.865
25	14:32:28	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.297	Current Z-Ratio	0	0.865
26	14:32:29	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.301	Current Z-Ratio	0	0.865
27	14:32:30	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.308	Current Z-Ratio	0	0.865
28	14:32:31	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.311	Current Z-Ratio	0	0.865
29	14:32:32	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Ready	Ready	Ready	Fundamental  Frequency	81	5961376.315	Current Z-Ratio	0	0.865
30	14:32:33	0.000	-0.001	0.000	0.200	0.018	0.000	0.000	-0.000	0.000	PreCon Rise	PreCon Rise	Ready	5961376.322	Fundamental  Frequency	5945017.990	0.865	Current Z-Ratio	1.450
31	14:32:34	0.001	-0.001	-0.000	0.600	0.110	0.600	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.325	5956027.756	1.450	0.865	1.000
32	14:32:35	-0.001	-0.001	-0.000	1.000	0.202	1.200	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.990	5961376.332	5956027.759	1.450	0.865	1.000
33	14:32:36	-0.000	-0.001	-0.000	1.400	0.293	1.800	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.990	5961376.335	5956027.759	1.450	0.865	1.000
34	14:32:37	0.001	-0.001	-0.000	1.800	0.385	2.400	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.339	5956027.759	1.450	0.865	1.000
35	14:32:38	0.000	-0.001	-0.000	2.200	0.477	3.000	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.342	5956027.763	1.450	0.865	1.000
36	14:32:39	0.001	-0.001	-0.000	2.600	0.568	3.600	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.983	5961376.349	5956027.763	1.450	0.865	1.000
37	14:32:40	-0.001	-0.001	-0.000	3.000	0.660	4.200	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.353	5956027.763	1.450	0.865	1.000
38	14:32:41	0.000	-0.001	-0.000	3.400	0.752	4.800	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.360	5956027.763	1.450	0.865	1.000
39	14:32:42	-0.000	-0.001	-0.000	3.800	0.843	5.400	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.360	5956027.766	1.450	0.865	1.000
40	14:32:43	-0.000	-0.001	-0.000	4.200	0.935	6.000	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.370	5956027.766	1.450	0.865	1.000
41	14:32:44	0.000	-0.001	-0.000	4.600	1.027	6.600	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	PreCon Rise	5945017.986	5961376.377	5956027.770	1.450	0.865	1.000
42	14:32:45	0.000	-0.001	0.000	5.000	1.118	6.840	0.000	-0.000	0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.381	5956027.770	1.450	0.865	1.000
43	14:32:46	-0.000	-0.001	-0.001	5.400	1.210	6.890	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.384	5956027.773	1.450	0.865	1.000
44	14:32:47	0.001	-0.001	-0.000	5.800	1.302	7.239	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.983	5961376.388	5956027.773	1.450	0.865	1.000
45	14:32:48	-0.000	-0.001	-0.000	6.200	1.393	7.729	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.983	5961376.391	5956027.773	1.450	0.865	1.000
46	14:32:49	-0.001	-0.001	-0.000	6.600	1.485	8.213	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.398	5956027.777	1.450	0.865	1.000
47	14:32:50	-0.000	-0.001	-0.000	7.000	1.577	8.396	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.398	5956027.773	1.450	0.865	1.000
48	14:32:51	0.001	-0.001	-0.000	7.400	1.668	8.858	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.983	5961376.409	5956027.777	1.450	0.865	1.000
49	14:32:52	-0.001	-0.001	-0.000	7.800	1.760	9.504	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.409	5956027.777	1.450	0.865	1.000
50	14:32:53	-0.000	-0.001	-0.000	8.200	1.852	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.412	5956027.777	1.450	0.865	1.000
51	14:32:54	0.000	-0.001	-0.000	8.600	1.943	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.419	5956027.780	1.450	0.865	1.000
52	14:32:55	0.000	-0.001	-0.000	9.000	2.035	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.426	5956027.780	1.450	0.865	1.000
53	14:32:56	0.000	-0.001	-0.000	9.400	2.127	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.430	5956027.784	1.450	0.865	1.000
54	14:32:57	0.000	-0.001	-0.000	9.800	2.218	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.433	5956027.780	1.450	0.865	1.000
55	14:32:58	-0.000	-0.001	-0.000	10.200	2.310	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.440	5956027.780	1.450	0.865	1.000
56	14:32:59	0.000	-0.001	-0.000	10.600	2.402	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.444	5956027.780	1.450	0.865	1.000
57	14:33:00	0.000	-0.001	-0.000	11.000	2.493	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.447	5956027.784	1.450	0.865	1.000
58	14:33:01	-0.000	-0.001	-0.000	11.400	2.585	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.454	5956027.784	1.450	0.865	1.000
59	14:33:02	-0.000	-0.001	-0.000	11.800	2.677	10.189	0.000	-0.000	-0.000	PreCon Rise	PreCon Rise	Manual	5945017.986	5961376.461	5956027.784	1.450	0.865	1.000
60	14:33:03	0.002	-0.001	-0.000	12.000	2.768	10.189	0.000	-0.000	-0.000	PreCon Soak	PreCon Rise	Manual	5945017.976	5961376.468	5956027.787	1.450	0.865	1.000
61	14:33:04	0.000	-0.001	-0.000	12.000	2.860	10.189	0.000	-0.000	-0.000	Manual	PreCon Rise	Manual	5945017.976	5961376.472	5956027.787	1.450	0.865	1.000
62	14:33:05	0.000	-0.001	-0.000	12.000	2.952	10.189	0.000	-0.000	-0.000	Manual	PreCon Rise	Manual	5945017.976	5961376.472	5956027.787	1.450	0.865	1.000
63	14:33:06	0.000	-0.001	-0.000	12.000	3.043	10.189	-0.000	-0.000	-0.000	Manual	PreCon Rise	Manual	5945017.976	5961376.479	5956027.787	1.450	0.865	1.000
64	14:33:07	0.000	-0.002	-0.000	12.000	3.089	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.976	5961376.486	5956027.791	1.450	0.865	1.000
65	14:33:08	-0.001	-0.002	-0.000	12.000	3.200	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.979	5961376.493	5956027.791	1.450	0.865	1.000
66	14:33:09	0.000	-0.001	-0.000	12.000	3.667	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.979	5961376.496	5956027.794	1.450	0.865	1.000
67	14:33:10	-0.000	-0.001	-0.000	12.000	4.379	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.979	5961376.503	5956027.794	1.450	0.865	1.000
68	14:33:11	-0.001	-0.001	-0.000	12.000	6.025	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.983	5961376.507	5956027.791	1.450	0.865	1.000
69	14:33:12	0.000	-0.001	-0.000	12.000	8.426	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.983	5961376.514	5956027.787	1.450	0.865	1.000
70	14:33:13	0.000	-0.001	-0.000	12.000	9.381	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.983	5961376.521	5956027.791	1.450	0.865	1.000
71	14:33:14	-0.001	-0.001	-0.000	12.000	9.613	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.986	5961376.524	5956027.798	1.450	0.865	1.000
72	14:33:15	-0.000	-0.002	-0.000	12.000	10.040	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.986	5961376.535	5956027.798	1.450	0.865	1.000
73	14:33:16	0.001	-0.002	-0.000	12.000	10.253	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.983	5961376.542	5956027.798	1.450	0.865	1.000
74	14:33:17	-0.001	-0.002	-0.000	12.000	10.253	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.986	5961376.549	5956027.798	1.450	0.865	1.000
75	14:33:18	-0.001	-0.002	-0.000	12.000	10.253	10.189	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.559	5956027.801	1.450	0.865	1.000
76	14:33:19	-0.000	-0.002	-0.000	12.000	10.253	10.377	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.562	5956027.801	1.450	0.865	1.000
77	14:33:20	-0.000	-0.002	-0.000	12.000	10.253	10.521	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.569	5956027.801	1.450	0.865	1.000
78	14:33:21	0.000	-0.002	-0.000	12.000	10.253	10.849	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.580	5956027.805	1.450	0.865	1.000
79	14:33:22	0.000	-0.002	-0.000	12.000	10.253	11.171	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.594	5956027.805	1.450	0.865	1.000
80	14:33:23	-0.001	-0.002	-0.000	12.000	10.253	12.024	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.993	5961376.597	5956027.805	1.450	0.865	1.000
81	14:33:24	0.001	-0.002	-0.000	12.000	10.253	12.499	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.604	5956027.801	1.450	0.865	1.000
82	14:33:25	0.000	-0.002	-0.000	12.000	10.253	12.499	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.990	5961376.618	5956027.808	1.450	0.865	1.000
83	14:33:26	-0.001	-0.002	-0.000	12.000	10.253	12.599	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.993	5961376.625	5956027.808	1.450	0.865	1.000
84	14:33:27	-0.001	-0.002	-0.000	12.000	10.253	12.775	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.639	5956027.808	1.450	0.865	1.000
85	14:33:28	0.000	-0.002	-0.000	12.000	10.253	12.969	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.646	5956027.808	1.450	0.865	1.000
86	14:33:29	-0.000	-0.002	-0.000	12.000	10.253	13.165	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.657	5956027.808	1.450	0.865	1.000
87	14:33:30	0.000	-0.002	-0.000	12.000	10.253	13.317	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.664	5956027.812	1.450	0.865	1.000
88	14:33:31	-0.000	-0.002	-0.000	12.000	10.253	13.481	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.674	5956027.812	1.450	0.865	1.000
89	14:33:32	-0.000	-0.002	-0.000	12.000	10.253	13.628	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945017.997	5961376.685	5956027.812	1.450	0.865	1.000
90	14:33:33	-0.001	-0.002	-0.000	12.000	10.253	13.734	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.000	5961376.695	5956027.812	1.450	0.865	1.000
91	14:33:34	0.000	-0.002	-0.000	12.000	10.253	13.849	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.000	5961376.706	5956027.815	1.450	0.865	1.000
92	14:33:35	-0.001	-0.002	-0.000	12.000	10.253	14.037	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.007	5961376.716	5956027.815	1.450	0.865	1.000
93	14:33:36	0.001	-0.002	-0.000	12.000	10.253	14.274	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.004	5961376.727	5956027.819	1.450	0.865	1.000
94	14:33:37	0.000	-0.002	-0.000	12.000	10.253	14.388	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.004	5961376.737	5956027.819	1.450	0.865	1.000
95	14:33:38	-0.001	-0.002	-0.000	12.000	10.253	14.577	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.007	5961376.748	5956027.819	1.450	0.865	1.000
96	14:33:39	0.000	-0.002	-0.000	12.000	10.253	14.627	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.007	5961376.755	5956027.822	1.450	0.865	1.000
97	14:33:40	0.000	-0.002	-0.000	12.000	10.253	14.677	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.007	5961376.765	5956027.822	1.450	0.865	1.000
98	14:33:41	-0.001	-0.002	-0.000	12.000	10.253	14.727	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.011	5961376.769	5956027.822	1.450	0.865	1.000
99	14:33:42	0.000	-0.002	-0.000	12.000	10.253	14.777	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.011	5961376.779	5956027.826	1.450	0.865	1.000
100	14:33:43	-0.001	-0.002	-0.000	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.014	5961376.786	5956027.829	1.450	0.865	1.000
101	14:33:44	-0.001	-0.002	-0.000	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.018	5961376.800	5956027.833	1.450	0.865	1.000
102	14:33:45	-0.001	-0.002	-0.000	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.021	5961376.810	5956027.833	1.450	0.865	1.000
103	14:33:46	-0.001	-0.002	-0.000	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.025	5961376.821	5956027.840	1.450	0.865	1.000
104	14:33:47	-0.000	-0.002	-0.000	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.025	5961376.828	5956027.847	1.450	0.865	1.000
105	14:33:48	0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.025	5961376.838	5956027.850	1.450	0.865	1.000
106	14:33:49	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.028	5961376.849	5956027.857	1.450	0.865	1.000
107	14:33:50	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.032	5961376.852	5956027.861	1.450	0.865	1.000
108	14:33:51	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.035	5961376.859	5956027.864	1.450	0.865	1.000
109	14:33:52	-0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.035	5961376.866	5956027.874	1.450	0.865	1.000
110	14:33:53	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.039	5961376.877	5956027.881	1.450	0.865	1.000
111	14:33:54	-0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.039	5961376.880	5956027.892	1.450	0.865	1.000
112	14:33:55	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.042	5961376.894	5956027.892	1.450	0.865	1.000
113	14:33:56	0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.042	5961376.901	5956027.899	1.450	0.865	1.000
114	14:33:57	0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.042	5961376.908	5956027.906	1.450	0.865	1.000
115	14:33:58	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.046	5961376.915	5956027.909	1.450	0.865	1.000
116	14:33:59	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.049	5961376.922	5956027.913	1.450	0.865	1.000
117	14:34:00	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.053	5961376.929	5956027.920	1.450	0.865	1.000
118	14:34:01	0.000	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.053	5961376.933	5956027.927	1.450	0.865	1.000
119	14:34:02	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.056	5961376.943	5956027.930	1.450	0.865	1.000
120	14:34:03	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.060	5961376.950	5956027.937	1.450	0.865	1.000
121	14:34:04	0.000	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.060	5961376.954	5956027.941	1.450	0.865	1.000
122	14:34:05	-0.001	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.063	5961376.964	5956027.955	1.450	0.865	1.000
123	14:34:06	0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.063	5961376.975	5956027.948	1.450	0.865	1.000
124	14:34:07	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.067	5961376.978	5956027.951	1.450	0.865	1.000
125	14:34:08	0.000	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.067	5961376.985	5956027.958	1.450	0.865	1.000
126	14:34:09	-0.001	-0.002	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.070	5961376.992	5956027.962	1.450	0.865	1.000
127	14:34:10	0.000	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.070	5961377.003	5956027.990	1.450	0.865	1.000
128	14:34:11	-0.001	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.074	5961377.006	5956027.993	1.450	0.865	1.000
129	14:34:12	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.077	5961377.010	5956027.997	1.450	0.865	1.000
130	14:34:13	-0.001	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.081	5961377.023	5956028.007	1.450	0.865	1.000
131	14:34:14	0.000	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.081	5961377.027	5956028.011	1.450	0.865	1.000
132	14:34:15	0.000	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.081	5961377.030	5956028.018	1.450	0.865	1.000
133	14:34:16	-0.000	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.081	5961377.037	5956028.021	1.450	0.865	1.000
134	14:34:17	-0.001	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.084	5961377.044	5956028.025	1.450	0.865	1.000
135	14:34:18	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.088	5961377.048	5956028.032	1.450	0.865	1.000
136	14:34:19	-0.000	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.088	5961377.058	5956028.035	1.450	0.865	1.000
137	14:34:20	-0.001	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.091	5961377.065	5956028.042	1.450	0.865	1.000
138	14:34:21	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.094	5961377.069	5956028.049	1.450	0.865	1.000
139	14:34:22	0.000	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.094	5961377.072	5956028.053	1.450	0.865	1.000
140	14:34:23	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.098	5961377.079	5956028.060	1.450	0.865	1.000
141	14:34:24	-0.000	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.098	5961377.086	5956028.060	1.450	0.865	1.000
142	14:34:25	-0.000	-0.001	-0.001	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.098	5961377.090	5956028.067	1.450	0.865	1.000
143	14:34:26	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.101	5961377.097	5956028.070	1.450	0.865	1.000
144	14:34:27	-0.001	-0.001	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.105	5961377.104	5956028.074	1.450	0.865	1.000
145	14:34:28	-0.000	-0.002	-0.002	12.000	10.253	14.827	-0.000	-0.000	-0.000	Manual	Manual	Manual	5945018.105	5961377.114	5956028.084	1.450	0.865	1.000
