	Timestamp	Filtered Rate: Al	Source Power: Al	Thickness: Al	State: Al	Fundamental  Frequency: Al	Current Z-Ratio: Al
0	15:21:50	-0.001	0.000	0.001	Ready	5929993.264	6.386
1	15:21:51	-0.007	0.000	0.001	Ready	5929993.261	6.386
2	15:21:52	0.012	0.000	0.001	Ready	5929993.289	6.386
3	15:21:53	0.003	0.000	0.001	Ready	5929993.285	6.386
4	15:21:54	0.003	0.000	0.001	Ready	5929993.236	6.386
5	15:21:55	0.004	0.000	0.001	Ready	5929993.222	6.386
6	15:21:56	0.027	0.000	0.001	Ready	5929993.027	6.386
7	15:21:57	-0.020	0.133	0.001	PreCon Rise	5929993.484	6.387
8	15:21:58	0.007	0.267	0.001	PreCon Rise	5929993.166	6.386
9	15:21:59	-0.410	0.373	-0.000	Manual	5929993.341	6.386
10	15:22:00	0.021	0.373	-0.000	Manual	5929993.076	6.386
11	15:22:01	-0.068	0.373	-0.000	Manual	5929993.509	6.386
12	15:22:02	-0.002	0.373	-0.000	Manual	5929993.152	6.386
13	15:22:03	0.001	0.373	-0.000	Manual	5929993.334	6.386
14	15:22:04	-0.008	0.423	-0.000	Manual	5929993.152	6.386
15	15:22:05	0.032	0.607	-0.000	Manual	5929993.194	6.386
16	15:22:06	0.013	0.695	-0.000	Manual	5929993.027	6.386
17	15:22:07	0.024	0.695	-0.000	Manual	5929993.097	6.386
18	15:22:08	0.025	0.695	-0.000	Manual	5929992.908	6.386
19	15:22:09	0.058	0.695	-0.000	Manual	5929992.625	6.386
20	15:22:10	0.018	0.695	-0.000	Manual	5929992.849	6.386
21	15:22:11	0.012	0.695	-0.000	Manual	5929992.978	6.386
22	15:22:12	-0.064	0.745	-0.000	Manual	5929993.537	6.386
23	15:22:13	-0.091	1.016	-0.000	Manual	5929993.519	6.386
24	15:22:14	-0.056	1.389	-0.000	Manual	5929993.400	6.386
25	15:22:15	-0.029	2.346	-0.000	Manual	5929993.261	6.386
26	15:22:16	0.049	3.660	-0.000	Manual	5929993.055	6.386
27	15:22:17	-0.002	6.937	-0.000	Manual	5929993.540	6.387
28	15:22:18	-0.057	9.937	-0.000	Manual	5929993.963	6.387
29	15:22:19	0.035	13.937	-0.000	Manual	5929992.915	6.386
30	15:22:20	0.036	16.937	-0.000	Manual	5929992.702	6.386
31	15:22:21	0.045	20.937	-0.000	Manual	5929993.100	6.386
32	15:22:22	0.072	23.937	-0.000	Manual	5929993.250	6.386
33	15:22:23	-0.048	27.937	-0.000	Manual	5929993.393	6.386
34	15:22:24	-0.056	30.937	-0.000	Manual	5929993.254	6.386
35	15:22:25	-0.016	34.937	-0.000	Manual	5929993.254	6.386
36	15:22:26	-0.028	37.937	-0.000	Manual	5929993.530	6.386
37	15:22:27	-0.035	41.937	-0.000	Manual	5929993.743	6.386
38	15:22:28	-0.036	41.937	-0.000	Manual	5929993.613	6.386
39	15:22:29	-0.035	41.937	-0.000	Manual	5929993.599	6.386
40	15:22:30	-0.021	41.937	-0.000	Manual	5929993.732	6.386
41	15:22:31	-0.020	41.937	-0.000	Manual	5929993.942	6.386
42	15:22:32	-0.045	41.937	-0.000	Manual	5929994.057	6.386
43	15:22:33	-0.045	41.937	-0.000	Manual	5929994.046	6.386
44	15:22:34	-0.028	41.937	-0.000	Manual	5929994.008	6.386
45	15:22:35	-0.004	41.937	-0.000	Manual	5929993.977	6.386
46	15:22:36	-0.020	41.937	-0.001	Manual	5929994.256	6.386
47	15:22:37	-0.052	41.937	-0.001	Manual	5929994.563	6.387
48	15:22:38	-0.089	41.937	-0.001	Manual	5929994.892	6.387
49	15:22:39	-0.089	41.937	-0.001	Manual	5929994.860	6.386
50	15:22:40	-0.095	41.937	-0.001	Manual	5929995.192	6.386
51	15:22:41	-0.122	41.937	-0.001	Manual	5929995.772	6.387
52	15:22:42	-0.111	41.937	-0.001	Manual	5929995.985	6.387
53	15:22:43	-0.105	41.937	-0.001	Manual	5929995.897	6.387
54	15:22:44	-0.127	41.937	-0.001	Manual	5929996.449	6.387
55	15:22:45	-0.081	41.937	-0.001	Manual	5929996.575	6.387
56	15:22:46	-0.119	41.937	-0.001	Manual	5929997.158	6.387
57	15:22:47	-0.176	41.937	-0.002	Manual	5929997.640	6.387
58	15:22:48	-0.174	41.937	-0.002	Manual	5929998.164	6.387
59	15:22:49	-0.185	41.937	-0.002	Manual	5929998.398	6.387
60	15:22:50	-0.169	41.937	-0.002	Manual	5929998.828	6.388
61	15:22:51	-0.173	41.937	-0.002	Manual	5929999.345	6.388
62	15:22:52	-0.159	41.937	-0.002	Manual	5929999.736	6.388
63	15:22:53	-0.182	41.937	-0.003	Manual	5930000.197	6.388
64	15:22:54	-0.177	41.937	-0.003	Manual	5930000.577	6.388
65	15:22:55	-0.193	41.937	-0.003	Manual	5930001.248	6.388
66	15:22:56	-0.202	41.937	-0.003	Manual	5930001.726	6.388
67	15:22:57	-0.221	41.937	-0.003	Manual	5930002.383	6.388
68	15:22:58	-0.239	41.937	-0.004	Manual	5930002.935	6.388
69	15:22:59	-0.222	41.937	-0.004	Manual	5930003.438	6.389
70	15:23:00	-0.247	41.937	-0.004	Manual	5930004.171	6.389
71	15:23:01	-0.199	41.937	-0.004	Manual	5930004.346	6.389
72	15:23:02	-0.215	41.937	-0.005	Manual	5930005.058	6.389
73	15:23:03	-0.281	41.937	-0.005	Manual	5930006.214	6.389
74	15:23:04	-0.207	41.937	-0.005	Manual	5930006.218	6.389
75	15:23:05	-0.216	41.937	-0.005	Manual	5930006.483	6.389
76	15:23:06	-0.224	41.937	-0.005	Manual	5930007.272	6.390
77	15:23:07	-0.185	41.937	-0.006	Manual	5930008.044	6.390
78	15:23:08	-0.229	41.937	-0.006	Manual	5930008.481	6.390
79	15:23:09	-0.229	41.937	-0.006	Manual	5930008.746	6.390
80	15:23:10	-0.203	41.937	-0.006	Manual	5930009.281	6.390
81	15:23:11	-0.198	41.937	-0.007	Manual	5930010.000	6.391
82	15:23:12	-0.225	41.937	-0.007	Manual	5930010.702	6.391
83	15:23:13	-0.212	41.937	-0.007	Manual	5930010.842	6.391
84	15:23:14	-0.375	41.937	-0.007	Manual	5930012.990	6.392
85	15:23:15	-0.270	41.937	-0.007	Manual	5930012.668	6.392
86	15:23:16	-0.270	41.937	-0.008	Manual	5930013.374	6.392
87	15:23:17	-0.572	41.937	-0.008	Manual	5930016.496	6.393
88	15:23:18	-0.307	41.937	-0.009	Manual	5930016.025	6.393
89	15:23:19	-0.309	41.937	-0.009	Manual	5930015.721	6.393
90	15:23:20	-0.631	41.937	-0.009	Manual	5930019.604	6.394
91	15:23:21	-0.289	41.937	-0.010	Manual	5930019.353	6.394
92	15:23:22	-0.461	41.937	-0.010	Manual	5930020.582	6.395
93	15:23:23	-0.565	41.937	-0.011	Manual	5930021.305	6.395
94	15:23:24	-0.253	41.937	-0.011	Manual	5930022.108	6.395
95	15:23:25	-0.252	41.937	-0.011	Manual	5930021.843	6.395
96	15:23:26	-0.109	41.937	-0.012	Manual	5930021.658	6.395
97	15:23:27	-0.096	41.937	-0.012	Manual	5930022.255	6.395
98	15:23:28	-0.051	41.987	-0.012	Manual	5930022.608	6.395
99	15:23:29	-0.025	42.097	-0.012	Manual	5930022.094	6.395
100	15:23:30	-0.143	42.474	-0.012	Manual	5930023.072	6.396
