Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99961E-1	-1.68332E-6	-1.05207E-2	2.37265E+1	8.25490E+0	7.94537E-1
-7.99980E-1	-9.31511E-7	-5.82194E-3	1.43924E+1	-7.80033E+0	2.13368E-1
-5.99964E-1	-4.64346E-7	-2.90216E-3	7.92931E+1	4.92959E+1	4.39473E-1
-3.99950E-1	-1.92244E-7	-1.20152E-3	7.86163E+1	8.74138E+1	1.20254E-1
-2.00001E-1	-5.35715E-8	-3.34822E-4	-1.81190E+3	-2.26482E+2	-3.86216E-1
6.89030E-5	2.61949E-8	1.63718E-4	5.74269E+6	-7.44412E+2	2.06205E-1
2.00057E-1	7.32734E-8	4.57959E-4	-1.05403E+3	-1.94265E+2	-3.07384E-1
3.99975E-1	1.42432E-7	8.90200E-4	-2.57043E+2	1.12876E+2	-2.91324E-1
5.99970E-1	3.19029E-7	1.99393E-3	-5.35711E+1	8.93380E+0	-2.03995E-1
7.99979E-1	5.96597E-7	3.72873E-3	-3.26372E+1	6.38184E+0	-3.09886E-1
9.99985E-1	1.02272E-6	6.39200E-3	-9.84620E+0	1.35979E+1	-2.00331E-1
1.19999E+0	1.68222E-6	1.05139E-2	3.75383E+0	-5.84329E+0	1.50753E-1
1.39999E+0	2.61673E-6	1.63546E-2	-2.39616E+0	3.39412E+0	-1.74635E-1
1.60000E+0	3.90722E-6	2.44201E-2	4.26863E-1	-8.13240E+0	5.30892E-2
1.79999E+0	5.65435E-6	3.53397E-2	-1.61600E+0	2.13785E+0	-3.27208E-1
1.99997E+0	7.95904E-6	4.97440E-2	-1.27494E+0	-1.80475E+0	-4.03742E-1
2.19987E+0	1.08662E-5	6.79137E-2	-4.19614E-1	5.25338E-1	-1.99551E-1
2.39998E+0	1.52054E-5	9.50338E-2	-2.99030E-2	-5.97089E-2	-2.17095E-2
2.59998E+0	2.17943E-5	1.36214E-1	7.04662E-2	-1.50230E-1	7.94373E-2
2.79994E+0	3.18962E-5	1.99351E-1	3.12151E-1	5.72423E-1	5.54604E-1
2.99984E+0	4.93644E-5	3.08527E-1	2.13833E-1	2.44471E-1	6.29965E-1
3.19988E+0	7.58810E-5	4.74256E-1	5.47410E-1	1.62795E-1	2.64429E+0
3.39987E+0	1.16981E-4	7.31131E-1	6.87766E-1	2.03471E-1	5.44187E+0
3.59991E+0	1.76306E-4	1.10191E+0	6.97788E-1	3.74316E-1	8.81074E+0
3.79987E+0	2.67425E-4	1.67141E+0	7.14117E-1	2.47838E-1	1.44368E+1
3.99982E+0	3.89042E-4	2.43151E+0	6.85697E-1	3.37701E-1	2.12275E+1
4.19975E+0	5.42270E-4	3.38919E+0	6.47131E-1	3.26553E-1	2.93198E+1
4.39973E+0	7.47673E-4	4.67296E+0	6.25276E-1	2.97996E-1	4.09203E+1
4.59969E+0	1.00610E-3	6.28812E+0	5.93641E-1	3.12644E-1	5.46542E+1
4.80011E+0	1.32445E-3	8.27781E+0	5.59156E-1	3.12543E-1	7.07212E+1
5.00008E+0	1.70383E-3	1.06489E+1	5.26659E-1	2.99856E-1	8.92612E+1
5.20003E+0	2.14460E-3	1.34038E+1	4.93823E-1	3.10504E-1	1.09560E+2
5.40007E+0	2.63929E-3	1.64956E+1	4.67651E-1	2.90536E-1	1.32599E+2
5.60004E+0	3.19424E-3	1.99640E+1	4.37733E-1	2.84324E-1	1.55775E+2
5.80007E+0	3.78929E-3	2.36831E+1	4.13731E-1	2.77778E-1	1.80900E+2
6.00005E+0	4.42776E-3	2.76735E+1	3.92819E-1	2.70986E-1	2.07616E+2
6.20007E+0	5.13856E-3	3.21160E+1	3.67261E-1	2.62121E-1	2.32779E+2
6.40010E+0	5.87118E-3	3.66949E+1	3.49318E-1	2.57251E-1	2.61134E+2
6.60007E+0	6.65205E-3	4.15753E+1	3.33662E-1	2.54445E-1	2.91435E+2
6.80005E+0	7.48640E-3	4.67900E+1	3.15629E-1	2.47206E-1	3.19663E+2
7.00000E+0	8.38006E-3	5.23754E+1	3.00679E-1	2.41272E-1	3.50896E+2
7.19997E+0	9.32617E-3	5.82886E+1	2.86460E-1	2.35039E-1	3.82674E+2
7.40000E+0	1.03307E-2	6.45669E+1	2.75392E-1	2.32727E-1	4.18835E+2
7.59996E+0	1.13925E-2	7.12031E+1	2.61758E-1	2.27605E-1	4.50880E+2
7.79996E+0	1.24939E-2	7.80869E+1	2.50707E-1	2.25525E-1	4.86057E+2
7.99999E+0	1.36443E-2	8.52769E+1	2.40420E-1	2.20342E-1	5.22085E+2
8.19991E+0	1.48737E-2	9.29606E+1	2.30381E-1	2.16018E-1	5.58991E+2
8.40000E+0	1.61662E-2	1.01039E+2	2.21367E-1	2.13677E-1	5.98040E+2
8.59997E+0	1.75078E-2	1.09424E+2	2.11962E-1	2.09224E-1	6.34918E+2
8.79991E+0	1.88935E-2	1.18084E+2	2.03595E-1	2.05372E-1	6.73422E+2
8.94758E+0	2.00010E-2	1.25006E+2	1.96157E-1	2.01122E-1	6.98378E+2
