Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99970E-1	-4.43541E-6	-2.77213E-2	-1.67044E+0	-4.60727E+0	-1.47395E-1
-7.99989E-1	-2.92360E-6	-1.82725E-2	-8.96470E+0	-3.54854E+0	-4.17127E-1
-5.99970E-1	-1.79744E-6	-1.12340E-2	-4.08991E+1	5.04416E+0	-8.77461E-1
-3.99956E-1	-9.78225E-7	-6.11391E-3	-3.58719E+1	-1.76015E+1	-2.79213E-1
-2.00010E-1	-3.82161E-7	-2.38851E-3	-4.31179E+2	-2.88425E+1	-6.55671E-1
4.35829E-5	2.47514E-10	1.54696E-6	-9.49882E+8	-3.76601E+4	-2.03852E-1
2.00034E-1	3.51711E-7	2.19819E-3	-2.44925E+2	2.47748E+1	-3.42810E-1
3.99982E-1	8.51356E-7	5.32097E-3	8.82122E+0	-1.86051E+1	5.97600E-2
5.99976E-1	1.57430E-6	9.83937E-3	-1.21715E+1	3.56344E+0	-2.28716E-1
7.99987E-1	2.45897E-6	1.53686E-2	-3.39336E+0	-7.87720E-1	-1.32799E-1
9.99989E-1	3.57891E-6	2.23682E-2	-3.73316E+0	-3.36368E+0	-2.65798E-1
1.19999E+0	5.05082E-6	3.15676E-2	6.36613E+0	5.36909E-1	7.67618E-1
1.39999E+0	6.92240E-6	4.32650E-2	2.71888E+0	5.38706E+0	5.24207E-1
1.59999E+0	9.30488E-6	5.81555E-2	-1.06750E+0	1.82699E-1	-3.16173E-1
1.79997E+0	1.24422E-5	7.77637E-2	3.58017E-1	7.46707E-1	1.59513E-1
1.99997E+0	1.64883E-5	1.03052E-1	-2.66689E-1	1.41626E+0	-1.74958E-1
2.20005E+0	2.12218E-5	1.32636E-1	-2.83696E-1	3.71207E-1	-2.63511E-1
2.39995E+0	2.72806E-5	1.70504E-1	-1.53193E-1	5.76965E-1	-1.99538E-1
2.59998E+0	3.44552E-5	2.15345E-1	-2.58888E-1	-1.45141E-1	-4.61388E-1
2.79992E+0	6.05434E-4	3.78396E+0	7.68793E-3	-1.39221E-2	2.59270E-1
2.99984E+0	5.97518E-4	3.73449E+0	1.29230E-3	-2.85694E-2	4.60833E-2
3.19988E+0	6.03015E-4	3.76884E+0	1.28281E-3	1.26761E-2	4.92441E-2
3.39984E+0	8.33717E-4	5.21073E+0	9.90505E-3	5.18708E-3	5.58553E-1
3.59978E+0	8.20416E-4	5.12760E+0	1.31498E-2	1.01986E-2	7.72608E-1
3.79980E+0	8.90051E-4	5.56282E+0	2.82555E-2	-8.88769E-3	1.90112E+0
3.99974E+0	9.82750E-4	6.14219E+0	6.60145E-2	3.54633E-2	5.16232E+0
4.19979E+0	2.99691E-4	1.87307E+0	2.86564E-1	1.54766E-1	7.17552E+0
4.39978E+0	3.75110E-4	2.34444E+0	2.83656E-1	1.25897E-1	9.31347E+0
4.59974E+0	4.51239E-4	2.82024E+0	3.05902E-1	1.45631E-1	1.26314E+1
4.80004E+0	5.46478E-4	3.41549E+0	2.99014E-1	1.67027E-1	1.56041E+1
5.00007E+0	6.56120E-4	4.10075E+0	2.84251E-1	1.59233E-1	1.85520E+1
5.20005E+0	7.73084E-4	4.83178E+0	2.80677E-1	1.55219E-1	2.24477E+1
5.39999E+0	9.12357E-4	5.70223E+0	2.77869E-1	1.74229E-1	2.72350E+1
5.59998E+0	1.10619E-3	6.91369E+0	2.67638E-1	1.57081E-1	3.29833E+1
5.80008E+0	1.34369E-3	8.39806E+0	2.49045E-1	1.71896E-1	3.86137E+1
6.00002E+0	1.59135E-3	9.94594E+0	2.44365E-1	1.60868E-1	4.64181E+1
6.20003E+0	1.65019E-3	1.03137E+1	2.29837E-1	1.76094E-1	4.67819E+1
