Voltage(V)	Current(A)	J(mA/cm2)	PE(lm/W)	EQE(%)	L(cd/m2)
-9.99964E-1	-1.62352E-6	-1.01470E-2	-6.94361E+0	-1.05256E+1	-2.24263E-1
-7.99984E-1	-8.91485E-7	-5.57178E-3	1.50154E+1	-1.34892E+1	2.13040E-1
-5.99967E-1	-4.37248E-7	-2.73280E-3	-1.76821E+1	-6.44720E+1	-9.22827E-2
-3.99955E-1	-1.78361E-7	-1.11476E-3	-1.13036E+2	-8.26900E+1	-1.60420E-1
-2.00009E-1	-5.14281E-8	-3.21426E-4	-2.83973E+3	1.36463E+1	-5.81109E-1
6.30617E-5	2.00227E-8	1.25142E-4	-1.43633E+6	-2.52978E+1	-3.60804E-2
2.00054E-1	7.24523E-8	4.52827E-4	8.24328E+2	-3.01941E+2	2.37700E-1
3.99984E-1	1.37960E-7	8.62250E-4	-2.51128E+2	-1.00829E+2	-2.75690E-1
5.99976E-1	2.98856E-7	1.86785E-3	8.21968E+1	-3.41829E+1	2.93211E-1
7.99986E-1	5.91021E-7	3.69388E-3	5.11467E+1	3.69867E-1	4.81098E-1
9.99989E-1	1.05922E-6	6.62013E-3	1.70559E+1	-4.75340E+0	3.59407E-1
1.20000E+0	1.80155E-6	1.12597E-2	-8.60077E+0	-4.80766E+0	-3.69909E-1
1.40000E+0	2.89951E-6	1.81219E-2	5.46049E+0	-4.50050E+0	4.40975E-1
1.60000E+0	4.53456E-6	2.83410E-2	2.55764E+0	-5.24265E+0	3.69169E-1
1.79998E+0	6.90432E-6	4.31520E-2	-1.82153E+0	2.95500E-1	-4.50354E-1
1.99999E+0	1.02533E-5	6.40831E-2	3.56621E-1	-1.05553E+0	1.45488E-1
2.20003E+0	1.51285E-5	9.45531E-2	5.92547E-1	3.73247E-1	3.92354E-1
2.39996E+0	2.18018E-5	1.36261E-1	2.70951E-1	-4.63418E-3	2.82044E-1
2.60001E+0	3.17955E-5	1.98722E-1	7.15563E-2	-6.49142E-1	1.17684E-1
2.79992E+0	4.58676E-5	2.86672E-1	1.36116E-1	-2.15242E-1	3.47768E-1
2.99985E+0	6.71368E-5	4.19605E-1	2.15506E-1	-2.56943E-1	8.63474E-1
3.19988E+0	9.62324E-5	6.01452E-1	4.10332E-1	1.97980E-1	2.51374E+0
3.39983E+0	1.38147E-4	8.63419E-1	5.24620E-1	2.82236E-1	4.90200E+0
3.59987E+0	2.06148E-4	1.28842E+0	5.18722E-1	2.50424E-1	7.65828E+0
3.79984E+0	2.69543E-4	1.68464E+0	5.78411E-1	2.53835E-1	1.17858E+1
3.99986E+0	3.76609E-4	2.35381E+0	5.85946E-1	2.34738E-1	1.75599E+1
4.19977E+0	5.05516E-4	3.15947E+0	5.94777E-1	2.60083E-1	2.51215E+1
4.39976E+0	6.83756E-4	4.27348E+0	5.74396E-1	2.91771E-1	3.43773E+1
4.59975E+0	8.97030E-4	5.60644E+0	5.65673E-1	3.10242E-1	4.64341E+1
4.80011E+0	1.16152E-3	7.25950E+0	5.47337E-1	2.92278E-1	6.07103E+1
5.00012E+0	1.48814E-3	9.30087E+0	5.17142E-1	2.85100E-1	7.65533E+1
5.20021E+0	1.88399E-3	1.17749E+1	4.79789E-1	2.62656E-1	9.35146E+1
5.40015E+0	2.33798E-3	1.46124E+1	4.54629E-1	2.71915E-1	1.14192E+2
5.60012E+0	2.79877E-3	1.74923E+1	4.37792E-1	2.68390E-1	1.36509E+2
5.80017E+0	3.31380E-3	2.07112E+1	4.21062E-1	2.64465E-1	1.61007E+2
6.00014E+0	3.86632E-3	2.41645E+1	4.02649E-1	2.67007E-1	1.85830E+2
6.20015E+0	4.47734E-3	2.79834E+1	3.85554E-1	2.58706E-1	2.12931E+2
6.40017E+0	5.12320E-3	3.20200E+1	3.68297E-1	2.59076E-1	2.40249E+2
6.60016E+0	5.82853E-3	3.64283E+1	3.52067E-1	2.58463E-1	2.69444E+2
6.80015E+0	6.55375E-3	4.09609E+1	3.37057E-1	2.54840E-1	2.98842E+2
7.00010E+0	7.31214E-3	4.57009E+1	3.24448E-1	2.57307E-1	3.30388E+2
7.20004E+0	8.11316E-3	5.07072E+1	3.12291E-1	2.50363E-1	3.62923E+2
7.40005E+0	8.97847E-3	5.61154E+1	2.99693E-1	2.49470E-1	3.96136E+2
7.60002E+0	9.88445E-3	6.17778E+1	2.86320E-1	2.44451E-1	4.27907E+2
7.80003E+0	1.08505E-2	6.78156E+1	2.75966E-1	2.39902E-1	4.64657E+2
8.00001E+0	1.18538E-2	7.40862E+1	2.64104E-1	2.36372E-1	4.98257E+2
8.19996E+0	1.29123E-2	8.07019E+1	2.53222E-1	2.33758E-1	5.33393E+2
8.39997E+0	1.40195E-2	8.76219E+1	2.43495E-1	2.30157E-1	5.70467E+2
8.59994E+0	1.51717E-2	9.48231E+1	2.34356E-1	2.26593E-1	6.08326E+2
8.79999E+0	1.63818E-2	1.02386E+2	2.25860E-1	2.23129E-1	6.47758E+2
8.99998E+0	1.76247E-2	1.10154E+2	2.17360E-1	2.21158E-1	6.85920E+2
9.19992E+0	1.89323E-2	1.18327E+2	2.09542E-1	2.16882E-1	7.26089E+2
9.35489E+0	2.00006E-2	1.25004E+2	2.02660E-1	2.14044E-1	7.54361E+2
