	Wavelength (nm)	Intensity (Counts)	Standard Deviation (Counts)
0	380.0	-3.2385999999999986	109.14962237577065
1	380.5	114.21866666666666	174.99127848235435
2	381.0	165.3053333333333	252.10354459670378
3	381.5	256.1033333333333	259.9167433792769
4	382.0	166.85266666666666	206.51593489661332
5	382.5	172.71933333333334	185.24412582559503
6	383.0	192.78933333333333	248.01763161696567
7	383.5	233.88733333333332	129.09959589230152
8	384.0	122.45933333333332	286.75654606806955
9	384.5	261.6053333333333	224.0960439890797
10	385.0	108.12580000000001	228.88227830690604
11	385.5	192.74200000000005	150.58173161442923
12	386.0	221.0053333333333	214.68814635393562
13	386.5	227.066	153.4158632301975
14	387.0	226.32400000000007	226.7394531703735
15	387.5	221.51266666666666	214.5900621640144
16	388.0	265.33199999999994	194.74529140050262
17	388.5	291.17533333333336	266.50451983325826
18	389.0	283.06600000000003	193.9633581822436
19	389.5	278.7893333333333	213.3087006028795
20	390.0	362.11733333333336	227.93976267036481
21	390.5	382.03933333333333	285.80790528993805
22	391.0	422.29066666666665	205.59656649100174
23	391.5	375.61333333333334	129.1212704742673
24	392.0	405.9453333333332	185.11713113113606
25	392.5	443.66800000000006	216.06489072190018
26	393.0	412.70066666666656	196.83644521841532
27	393.5	448.02933333333334	350.2966244668779
28	394.0	388.956	274.7973496427261
29	394.5	552.58	239.5859266874135
30	395.0	564.7806666666667	323.388789590624
31	395.5	593.2	175.74070293095642
32	396.0	563.616	248.5955432370688
33	396.5	542.5466666666666	258.1922845908108
34	397.0	617.2306666666666	323.2089583631961
35	397.5	646.2133333333334	293.0919170195968
36	398.0	637.2913333333333	276.3140674152432
37	398.5	663.1666666666669	323.16278801179374
38	399.0	726.4599999999997	296.3639784679193
39	399.5	808.0799999999999	345.87572951374693
40	400.0	774.62	294.9105857713487
41	400.5	821.4866666666666	211.0685824297138
42	401.0	785.0400000000001	275.22794625546294
43	401.5	931.8399999999999	326.905763791341
44	402.0	961.4933333333333	320.299440038363
45	402.5	1016.1333333333333	237.90322028552325
46	403.0	970.5866666666665	294.35596787261204
47	403.5	1021.9999999999999	469.7148085097311
48	404.0	1069.1200000000001	338.27564736468986
49	404.5	1049.5	393.09447040967984
50	405.0	1238.62	430.82901821178825
51	405.5	1235.4466666666667	388.5913395272153
52	406.0	1201.4	431.97006223425564
53	406.5	1322.3466666666666	349.51384687241733
54	407.0	1339.5799999999997	553.1617848935939
55	407.5	1481.3666666666666	482.6385447608685
56	408.0	1416.2733333333333	415.6011685364815
57	408.5	1550.0466666666666	552.4482743408854
58	409.0	1549.6599999999999	510.9813222940084
59	409.5	1552.6933333333334	517.4335209688508
60	410.0	1576.3466666666668	512.8004483444045
61	410.5	1577.72	519.6744137117649
62	411.0	1578.993333333333	622.0542103564786
63	411.5	1648.5	541.6147770017604
64	412.0	1693.62	507.7768751462923
65	412.5	1718.8333333333333	632.5008412818296
66	413.0	1751.94	470.06286076084194
67	413.5	1789.5266666666669	623.0275354713912
68	414.0	1767.0933333333332	624.4800327383485
69	414.5	1914.6933333333334	556.9900866462726
70	415.0	1972.4866666666667	565.598475795526
71	415.5	1923.98	578.2937594913736
72	416.0	2017.1	596.1205191346238
73	416.5	1906.4	628.0297020576867
74	417.0	2044.0666666666666	583.1573220171571
75	417.5	2073.5333333333333	660.793247207896
76	418.0	2152.8399999999997	733.8331770459368
77	418.5	2116.8	603.1665552178215
78	419.0	2044.46	754.9164384663156
79	419.5	2141.4866666666667	665.7778376872841
80	420.0	2272.266666666667	701.7964060577366
81	420.5	2217.6666666666665	688.1293160122998
82	421.0	2365.6	717.5638229453879
83	421.5	2342.4	699.7863292939257
84	422.0	2275.9866666666667	743.2112502437574
85	422.5	2387.0	795.2999434175763
86	423.0	2555.0666666666666	746.5964967027965
87	423.5	2483.3333333333335	750.8852257317508
88	424.0	2450.4733333333334	848.3411440111946
89	424.5	2674.2	716.454622894337
90	425.0	2662.0666666666666	703.4757012308401
91	425.5	2702.5333333333333	836.827251521417
92	426.0	2696.6	790.7792612353968
93	426.5	2771.3733333333334	847.1796373588988
94	427.0	2748.6666666666665	798.3315657600474
95	427.5	2911.6	889.3030079787204
96	428.0	2956.866666666667	837.1112125770519
97	428.5	2936.133333333333	815.43606875231
98	429.0	2999.2	844.5250499541148
99	429.5	2844.733333333333	864.3663163780093
