	Material	Max Luminance (cd/m2)	EQE(%)_max	EQE(%)_avg	PE(lm/W)_max	PE(lm/W)_avg	CE(cd/A)_max	CE(cd/A)_avg
0	NPB	-0.15799757735262318	0.2075533763823724	0.2118160275999327	0.1097338279330708	0.12242024018384572	0.16581644647824342	0.14509227727988697
1	AlQ3	-0.44467834511549104	0.21076810766615175	-0.010399558044826555	0.0005617991342157411	-0.15949839492699094	-0.1636092237818175	-0.13813642924353284
2	LiQ	0.286526922587189	-0.23005370810165304	-0.14639844453127954	-0.0781752528874721	-0.024454427564238487	-0.05367197311508839	-0.048933186664420696
3	Al	0.24322381881785848	-0.22453875555708372	-0.17179405669432196	-0.09051323210211357	-0.06024885736552505	-0.09494181290325567	-0.08435374468265038
